Row ID,Battery Life,Beach Name,UMAP-0,UMAP-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,u_0_trx,u_1_trx,AscendingManifold,MorseSmaleManifold
32404,-1.86852,3,43.8115,-7.21353,1497798000,-0.13327,-0.269791,0.146557,-0.568405,225,137,100,101
32405,-1.86852,3,43.8419,-7.14807,1497801600,-0.126769,-0.151866,0.146557,-0.568405,225,137,100,101
32406,-1.86852,3,43.8731,-7.07993,1497805200,-0.125794,-0.122385,0.146557,-0.568405,225,137,100,101
32407,-2.00574,3,43.9032,-7.01248,1497808800,-0.124494,-0.0929033,0.146557,-0.568405,225,137,100,101
32408,-2.00574,3,43.9337,-6.94238,1497812400,-0.119293,-0.0929033,0.146557,-0.568405,225,138,81,82
32409,-2.00574,3,43.9643,-6.87097,1497816000,-0.118968,-0.417198,0.146557,-0.568405,225,138,81,82
32410,-2.00574,3,43.9949,-6.79873,1497819600,-0.118968,-0.44668,0.146557,-0.568405,225,138,81,82
32411,-2.00574,3,44.0244,-6.72806,1497823200,-0.121243,-0.505642,0.146557,-0.568405,225,138,81,82
32412,-2.00574,3,44.0537,-6.65529,1497826800,-0.123518,-0.564605,0.146557,-0.568405,225,138,81,82
32413,-2.00574,3,44.0819,-6.58571,1497830400,-0.124819,-0.564605,0.146557,-0.568405,225,138,81,82
32414,-2.00574,3,44.1094,-6.51714,1497834000,-0.125469,-0.594086,0.146557,-0.568405,225,138,81,82
32415,-2.00574,3,44.1358,-6.45028,1497837600,-0.124494,-0.623568,0.146557,-0.568405,225,138,81,82
32416,-2.00574,3,44.1607,-6.38621,1497841200,-0.126119,-0.653049,0.146557,-0.568405,225,139,81,82
32417,-2.14295,3,44.1841,-6.32582,1497844800,-0.125794,-0.653049,0.146557,-0.568405,225,139,81,82
32418,-2.14295,3,44.2064,-6.26822,1497848400,-0.122218,-0.623568,0.146557,-0.568405,225,139,81,82
32419,-2.14295,3,44.2261,-6.21446,1497852000,-0.124494,-0.68253,0.146557,-0.568405,225,139,81,82
32420,-2.14295,3,44.2447,-6.16675,1497855600,-0.123843,-0.68253,0.146557,-0.568405,225,139,81,82
32421,-2.14295,3,44.2611,-6.12204,1497859200,-0.129369,-0.68253,0.146557,-0.568405,225,139,81,82
32422,-2.14295,3,44.2756,-6.08385,1497862800,-0.129369,-0.68253,0.146557,-0.568405,225,139,81,82
32423,-2.14295,3,44.2886,-6.04828,1497866400,-0.129369,-0.623568,0.146557,-0.568405,226,139,81,82
32424,-2.14295,3,44.3003,-6.01696,1497870000,-0.127419,-0.505642,0.146557,-0.568405,226,139,81,82
32425,-2.14295,3,44.311,-5.98875,1497873600,-0.129044,-0.505642,0.146557,-0.568405,226,139,81,82
32426,-2.28016,3,44.3208,-5.96196,1497877200,-0.13132,-0.417198,0.146557,-0.568405,226,139,81,82
32427,-2.28016,3,44.3297,-5.93705,1497880800,-0.129369,-0.358235,0.146557,-0.568405,226,139,81,82
32428,-2.82902,3,44.3385,-5.91305,1497884400,-0.122543,-0.24031,0.146557,-0.568405,226,139,81,82
32429,-2.28016,3,44.3464,-5.89054,1497888000,-0.118317,-0.0929033,0.146557,-0.568405,226,139,81,82
32430,-2.28016,3,44.3541,-5.86929,1497891600,-0.118968,-0.181347,0.146557,-0.568405,226,139,81,82
32431,-2.28016,3,44.3613,-5.84831,1497895200,-0.115392,-0.122385,0.146557,-0.568405,226,139,81,82
32432,-2.28016,3,44.3682,-5.82755,1497898800,-0.116367,-0.24031,0.146557,-0.568405,226,140,81,82
32433,-2.28016,3,44.3756,-5.80599,1497902400,-0.115717,-0.387717,0.146557,-0.568405,226,140,81,82
32434,-2.28016,3,44.383,-5.78305,1497906000,-0.121243,-0.505642,0.146557,-0.568405,226,140,81,82
32435,2.934,3,-38.3879,25.8074,1497960000,-0.13067,-0.269791,0.146557,-0.568405,81,195,81,82
32436,2.79678,3,-38.384,25.8299,1497963600,-0.13197,-0.328754,0.146557,-0.568405,81,195,81,82
32437,2.79678,3,-38.3802,25.8516,1497967200,-0.127094,-0.210829,0.146557,-0.568405,81,195,81,82
32438,2.65957,3,-38.3762,25.8731,1497970800,-0.129694,-0.358235,0.146557,-0.568405,81,195,81,82
32439,2.65957,3,-38.3719,25.8954,1497974400,-0.0503803,-0.210829,0.146557,-0.568405,81,195,81,82
32440,2.65957,3,-38.3676,25.9175,1497978000,-0.0718341,-0.358235,0.146557,-0.568405,81,195,81,82
32441,2.52235,3,-38.3629,25.941,1497981600,0.0282838,-0.476161,0.146557,-0.568405,81,195,81,82
32442,2.52235,3,-38.3581,25.9645,1497985200,-0.0230754,-0.594086,0.146557,-0.568405,81,195,81,82
32443,2.38514,3,-38.353,25.9895,1497988800,-0.108241,-0.712012,0.146557,-0.568405,81,195,81,82
32444,2.38514,3,-38.3474,26.0164,1497992400,-0.0828861,-0.741493,0.146557,-0.568405,81,195,81,82
32445,2.38514,3,-38.3413,26.0455,1497996000,-0.0968636,-0.770974,0.146557,-0.568405,81,195,81,82
32446,2.38514,3,-38.3346,26.0773,1497999600,-0.0997891,-0.770974,0.146557,-0.568405,81,195,81,82
32447,2.24792,3,-38.3271,26.1124,1498003200,-0.0903625,-0.770974,0.146557,-0.568405,81,195,81,82
32448,2.24792,3,-38.3187,26.1515,1498006800,-0.0575316,-0.800456,0.146557,-0.568405,81,195,81,82
32449,2.24792,3,-38.3093,26.1954,1498010400,-0.0663082,-0.800456,0.146557,-0.568405,81,195,81,82
32450,2.24792,3,-38.2988,26.2439,1498014000,-0.0864618,-0.829937,0.146557,-0.568405,81,195,81,82
32451,2.11071,3,-38.2868,26.2977,1498017600,-0.0952383,-0.859418,0.146557,-0.568405,81,195,81,82
32452,2.11071,3,-38.2738,26.3563,1498021200,-0.10239,-0.859418,0.146557,-0.568405,81,195,81,82
32453,2.11071,3,-38.2602,26.4173,1498024800,-0.10434,-0.859418,0.146557,-0.568405,81,196,81,82
32454,2.11071,3,-38.2451,26.4845,1498028400,-0.116692,-0.859418,0.146557,-0.568405,81,196,81,82
32455,2.11071,3,-38.2291,26.5542,1498032000,-0.120918,-0.800456,0.146557,-0.568405,81,196,81,82
32456,1.97349,3,-38.2121,26.6279,1498035600,-0.115717,-0.741493,0.146557,-0.568405,81,196,81,82
32457,1.97349,3,-38.1947,26.7023,1498039200,-0.114417,-0.623568,0.146557,-0.568405,81,196,81,82
32458,1.69906,3,-38.1766,26.779,1498042800,-0.120918,-0.564605,0.146557,-0.568405,82,196,81,82
32459,1.97349,3,-38.1578,26.8576,1498046400,-0.119943,-0.44668,0.146557,-0.568405,82,196,81,82
32460,1.97349,3,-38.1384,26.9382,1498050000,-0.114417,-0.269791,0.146557,-0.568405,82,196,81,82
32461,1.97349,3,-38.1184,27.0198,1498053600,-0.116042,-0.0339406,0.146557,-0.568405,82,197,81,82
32462,1.83628,3,-38.0987,27.1,1498057200,-0.128394,0.172429,0.146557,-0.568405,82,197,81,82
32463,1.83628,3,-38.0772,27.184,1498060800,-0.115392,0.290354,0.146557,-0.568405,82,197,81,82
32464,1.83628,3,-38.0556,27.2688,1498064400,-0.123843,-0.299273,0.146557,-0.568405,82,197,81,82
32465,1.83628,3,-38.0341,27.3526,1498068000,-0.122543,-0.328754,0.146557,-0.568405,82,197,81,82
32466,1.83628,3,-38.0122,27.4364,1498071600,-0.120918,-0.476161,0.146557,-0.568405,82,197,81,82
32467,1.83628,3,-37.9896,27.5215,1498075200,-0.117017,-0.505642,0.146557,-0.568405,82,198,81,82
32468,1.83628,3,-37.967,27.6055,1498078800,-0.115067,-0.564605,0.146557,-0.568405,82,198,81,82
32469,1.83628,3,-37.9449,27.6865,1498082400,-0.115717,-0.594086,0.146557,-0.568405,82,198,81,82
32470,1.69906,3,-37.9215,27.7709,1498086000,-0.107591,-0.653049,0.146557,-0.568405,82,198,81,82
32471,1.69906,3,-37.8981,27.854,1498089600,-0.121243,-0.68253,0.146557,-0.568405,82,198,81,82
32472,1.69906,3,-37.8743,27.9372,1498093200,-0.105965,-0.712012,0.146557,-0.568405,82,198,81,82
32473,1.69906,3,-37.8503,28.0197,1498096800,-0.117992,-0.712012,0.146557,-0.568405,82,198,81,82
32474,1.69906,3,-37.8258,28.1025,1498100400,-0.120918,-0.712012,0.146557,-0.568405,82,199,81,82
32475,1.69906,3,-37.8012,28.1846,1498104000,-0.124169,-0.712012,0.146557,-0.568405,82,199,81,82
32476,1.69906,3,-37.776,28.2673,1498107600,-0.119943,-0.712012,0.146557,-0.568405,82,199,81,82
32477,1.56185,3,-37.7507,28.3485,1498111200,-0.121243,-0.712012,0.146557,-0.568405,82,199,81,82
32478,1.56185,3,-37.7253,28.4295,1498114800,-0.119943,-0.712012,0.146557,-0.568405,82,199,81,82
32479,1.56185,3,-37.6994,28.5101,1498118400,-0.122543,-0.68253,0.146557,-0.568405,82,199,81,82
32480,1.56185,3,-37.6732,28.5906,1498122000,-0.121893,-0.594086,0.146557,-0.568405,82,199,81,82
32481,1.56185,3,-37.6462,28.6721,1498125600,-0.120593,-0.535124,0.146557,-0.568405,82,200,81,82
32482,1.56185,3,-37.6191,28.7524,1498129200,-0.121568,-0.476161,0.146557,-0.568405,83,200,81,82
32483,1.56185,3,-37.5917,28.8329,1498132800,-0.117342,-0.328754,0.146557,-0.568405,83,200,81,82
32484,1.56185,3,-37.5639,28.9137,1498136400,-0.116367,-0.387717,0.146557,-0.568405,83,200,81,82
32485,1.56185,3,-37.5357,28.9939,1498140000,-0.114417,-0.328754,0.146557,-0.568405,83,200,81,82
32486,1.42463,3,-37.5071,29.0734,1498143600,-0.110841,-0.269791,0.146557,-0.568405,83,200,81,82
32487,1.42463,3,-37.4779,29.1542,1498147200,-0.110191,-0.328754,0.146557,-0.568405,83,200,81,82
32488,1.42463,3,-37.4492,29.2325,1498150800,-0.110841,-0.328754,0.146557,-0.568405,83,200,81,82
32489,1.42463,3,-37.4191,29.3128,1498154400,-0.116367,-0.417198,0.146557,-0.568405,83,201,81,82
32490,1.42463,3,-37.3891,29.3925,1498158000,-0.111166,-0.358235,0.146557,-0.568405,83,201,81,82
32491,1.42463,3,-37.359,29.4711,1498161600,-0.115067,-0.387717,0.146557,-0.568405,83,201,81,82
32492,1.42463,3,-37.3283,29.5501,1498165200,-0.111816,-0.387717,0.146557,-0.568405,83,201,81,82
32493,1.42463,3,-37.2972,29.6295,1498168800,-0.120268,-0.417198,0.146557,-0.568405,83,201,81,82
32494,1.42463,3,-37.2662,29.7077,1498172400,-0.119293,-0.44668,0.146557,-0.568405,83,201,81,82
32495,1.42463,3,-37.2353,29.7848,1498176000,-0.118968,-0.417198,0.146557,-0.568405,83,201,81,82
32496,1.42463,3,-37.2037,29.8626,1498179600,-0.120918,-0.44668,0.146557,-0.568405,83,202,81,82
32497,1.42463,3,-37.1714,29.9416,1498183200,-0.118643,-0.44668,0.146557,-0.568405,83,202,81,82
32498,1.28742,3,-37.1394,30.0195,1498186800,-0.114417,-0.44668,0.146557,-0.568405,83,202,81,82
32499,1.28742,3,-37.1068,30.0977,1498190400,-0.119943,-0.417198,0.146557,-0.568405,83,202,81,82
32500,1.28742,3,-37.0743,30.1753,1498194000,-0.119943,-0.417198,0.146557,-0.568405,83,202,81,82
32501,1.28742,3,-37.0414,30.2534,1498197600,-0.122218,-0.44668,0.146557,-0.568405,84,202,81,82
32502,1.28742,3,-37.0084,30.3312,1498201200,-0.122218,-0.44668,0.146557,-0.568405,84,202,81,82
32503,1.28742,3,-36.9753,30.4088,1498204800,-0.113767,-0.44668,0.146557,-0.568405,84,203,81,82
32504,1.28742,3,-36.9418,30.4873,1498208400,-0.112791,-0.44668,0.146557,-0.568405,84,203,81,82
32505,1.28742,3,-36.9085,30.5653,1498212000,-0.107916,-0.387717,0.146557,-0.568405,84,203,81,82
32506,1.28742,3,-36.8751,30.6429,1498215600,-0.109866,-0.358235,0.146557,-0.568405,84,203,81,82
32507,1.28742,3,-36.8423,30.7197,1498219200,-0.125144,-0.210829,0.146557,-0.568405,84,203,81,82
32508,1.28742,3,-36.8087,30.7981,1498222800,-0.10499,0.0839848,0.146557,-0.568405,84,203,81,82
32509,1.28742,3,-36.7753,30.8764,1498226400,-0.111816,0.378798,0.146557,-0.568405,84,203,81,82
32510,1.28742,3,-36.742,30.9549,1498230000,-0.116042,0.467242,0.146557,-0.568405,84,203,81,82
32511,1.28742,3,-36.7093,31.0325,1498233600,-0.123193,0.467242,0.146557,-0.568405,84,204,81,82
32512,1.1502,3,-36.6771,31.1094,1498237200,-0.117667,0.172429,0.146557,-0.568405,84,204,81,82
32513,1.1502,3,-36.6441,31.1885,1498240800,-0.117017,-0.151866,0.146557,-0.568405,84,204,81,82
32514,1.1502,3,-36.6121,31.2663,1498244400,-0.123193,-0.181347,0.146557,-0.568405,84,204,81,82
32515,1.1502,3,-36.5801,31.3447,1498248000,-0.126119,-0.24031,0.146557,-0.568405,84,204,88,89
32516,1.1502,3,-36.5485,31.4226,1498251600,-0.126444,-0.181347,0.146557,-0.568405,84,204,88,89
32517,1.1502,3,-36.5169,31.5019,1498255200,-0.128069,-0.269791,0.146557,-0.568405,84,204,88,89
32518,1.1502,3,-36.4863,31.5801,1498258800,-0.127094,-0.358235,0.146557,-0.568405,84,205,88,89
32519,1.1502,3,-36.4562,31.6585,1498262400,-0.127094,-0.417198,0.146557,-0.568405,85,205,88,89
32520,1.1502,3,-36.4265,31.737,1498266000,-0.123518,-0.44668,0.146557,-0.568405,85,205,88,89
32521,1.1502,3,-36.3982,31.8142,1498269600,-0.127094,-0.44668,0.146557,-0.568405,85,205,88,89
32522,1.1502,3,-36.3699,31.8927,1498273200,-0.126444,-0.44668,0.146557,-0.568405,85,205,88,89
32523,1.1502,3,-36.3429,31.9702,1498276800,-0.120593,-0.476161,0.146557,-0.568405,85,205,88,89
32524,1.1502,3,-36.3175,32.0456,1498280400,-0.128394,-0.535124,0.146557,-0.568405,85,205,88,89
32525,1.1502,3,-36.2913,32.1243,1498284000,-0.129044,-0.564605,0.146557,-0.568405,85,206,88,89
32526,1.1502,3,-36.2667,32.2015,1498287600,-0.126769,-0.594086,0.146557,-0.568405,85,206,88,89
32527,1.1502,3,-36.2438,32.2761,1498291200,-0.126444,-0.623568,0.146557,-0.568405,85,206,88,89
32528,1.01299,3,-36.2213,32.3523,1498294800,-0.127419,-0.594086,0.146557,-0.568405,85,206,88,89
32529,1.01299,3,-36.2002,32.4269,1498298400,-0.115067,-0.44668,0.146557,-0.568405,85,206,88,89
32530,1.01299,3,-36.1807,32.5001,1498302000,-0.116367,-0.24031,0.146557,-0.568405,85,206,88,89
32531,1.01299,3,-36.1617,32.5743,1498305600,-0.117017,-0.24031,0.146557,-0.568405,85,206,88,89
32532,1.01299,3,-36.1443,32.6459,1498309200,-0.118643,-0.24031,0.146557,-0.568405,85,206,88,89
32533,1.01299,3,-36.1277,32.7184,1498312800,-0.117342,-0.151866,0.146557,-0.568405,85,207,88,89
32534,1.01299,3,-36.1119,32.7912,1498316400,-0.117992,-0.122385,0.146557,-0.568405,85,207,88,89
32535,1.01299,3,-36.0975,32.864,1498320000,-0.123518,0.0250221,0.146557,-0.568405,85,207,88,89
32536,1.01299,3,-36.0839,32.9369,1498323600,-0.123843,-0.00445926,0.146557,-0.568405,85,207,88,89
32537,1.01299,3,-36.0713,33.011,1498327200,-0.128069,-0.063422,0.146557,-0.568405,85,207,88,89
32538,1.01299,3,-36.0595,33.0871,1498330800,-0.126769,-0.151866,0.146557,-0.568405,85,207,88,89
32539,1.01299,3,-36.0484,33.1658,1498334400,-0.124169,-0.181347,0.146557,-0.568405,85,207,88,89
32540,1.01299,3,-36.0382,33.246,1498338000,-0.123843,-0.269791,0.146557,-0.568405,85,207,88,89
32541,1.01299,3,-36.0291,33.3304,1498341600,-0.115067,-0.299273,0.146557,-0.568405,85,208,88,89
32542,1.01299,3,-36.0203,33.4166,1498345200,-0.119293,-0.358235,0.146557,-0.568405,85,208,88,89
32543,1.01299,3,-36.0127,33.5103,1498348800,-0.108891,-0.417198,0.146557,-0.568405,85,208,88,89
32544,1.01299,3,-35.9957,33.7957,1498359600,-0.122543,-0.653049,0.146557,-0.568405,85,208,88,89
32545,1.01299,3,-35.9925,33.8895,1498363200,-0.121568,-0.68253,0.146557,-0.568405,85,209,88,89
32546,0.875775,3,-35.9906,33.9782,1498366800,-0.119293,-0.712012,0.146557,-0.568405,85,209,88,89
32547,0.875775,3,-35.9901,34.0641,1498370400,-0.112141,-0.741493,0.146557,-0.568405,85,209,88,89
32548,0.875775,3,-35.991,34.1463,1498374000,-0.122543,-0.741493,0.146557,-0.568405,85,209,88,89
32549,0.875775,3,-35.9931,34.2264,1498377600,-0.124169,-0.741493,0.146557,-0.568405,85,209,88,89
32550,0.875775,3,-35.9963,34.3041,1498381200,-0.117342,-0.68253,0.146557,-0.568405,85,209,88,89
32551,0.875775,3,-36.0008,34.3799,1498384800,-0.114742,-0.623568,0.146557,-0.568405,85,209,88,89
32552,0.875775,3,-36.0064,34.4548,1498388400,-0.116692,-0.535124,0.146557,-0.568405,85,210,88,89
32553,0.875775,3,-36.0132,34.529,1498392000,-0.117667,-0.44668,0.146557,-0.568405,85,210,88,89
32554,0.875775,3,-36.0212,34.6033,1498395600,-0.121568,-0.328754,0.146557,-0.568405,85,210,88,89
32555,0.875775,3,-36.0303,34.6774,1498399200,-0.118968,-0.151866,0.146557,-0.568405,85,210,88,89
32556,0.875775,3,-36.0408,34.7511,1498402800,-0.120268,-0.151866,0.146557,-0.568405,85,210,88,89
32557,0.875775,3,-36.0525,34.8265,1498406400,-0.120593,-0.122385,0.146557,-0.568405,85,210,88,89
32558,0.875775,3,-36.0657,34.9033,1498410000,-0.122868,-0.0339406,0.146557,-0.568405,85,210,88,89
32559,0.875775,3,-36.0801,34.9803,1498413600,-0.124819,-0.0929033,0.146557,-0.568405,85,210,88,89
32560,0.875775,3,-36.0955,35.0565,1498417200,-0.122868,-0.122385,0.146557,-0.568405,85,211,88,89
32561,0.875775,3,-36.1123,35.1336,1498420800,-0.124494,-0.181347,0.146557,-0.568405,85,211,88,89
32562,0.875775,3,-36.1306,35.2121,1498424400,-0.122868,-0.24031,0.146557,-0.568405,85,211,88,89
32563,0.875775,3,-36.1503,35.2908,1498428000,-0.126119,-0.328754,0.146557,-0.568405,85,211,88,89
32564,0.875775,3,-36.1701,35.3669,1498431600,-0.118643,-0.358235,0.146557,-0.568405,85,211,88,89
32565,0.875775,3,-36.1915,35.444,1498435200,-0.118317,-0.44668,0.146557,-0.568405,85,211,88,89
32566,0.875775,3,-36.2143,35.5221,1498438800,-0.117017,-0.476161,0.146557,-0.568405,85,211,88,89
32567,0.875775,3,-36.238,35.5998,1498442400,-0.120593,-0.535124,0.146557,-0.568405,85,212,88,89
32568,0.875775,3,-36.2632,35.6778,1498446000,-0.124819,-0.594086,0.146557,-0.568405,85,212,88,89
32569,0.875775,3,-36.2889,35.7543,1498449600,-0.125469,-0.623568,0.146557,-0.568405,85,212,88,89
32570,0.875775,3,-36.3155,35.8306,1498453200,-0.130345,-0.68253,0.146557,-0.568405,85,212,88,89
32571,0.875775,3,-36.343,35.906,1498456800,-0.13132,-0.712012,0.146557,-0.568405,85,212,88,89
32572,0.875775,3,-36.3718,35.9821,1498460400,-0.129694,-0.712012,0.146557,-0.568405,85,212,88,89
32573,0.875775,3,-36.4009,36.0565,1498464000,-0.130995,-0.68253,0.146557,-0.568405,85,212,88,89
32574,0.875775,3,-36.4315,36.132,1498467600,-0.128719,-0.623568,0.146557,-0.568405,85,212,88,89
32575,0.73856,3,-36.4632,36.2074,1498471200,-0.123843,-0.564605,0.146557,-0.568405,85,213,88,89
32576,0.73856,3,-36.4958,36.2822,1498474800,-0.118968,-0.476161,0.146557,-0.568405,84,213,88,89
32577,0.73856,3,-36.5303,36.3592,1498478400,-0.113767,-0.387717,0.146557,-0.568405,84,213,88,89
32578,0.73856,3,-36.5656,36.4358,1498482000,-0.117342,-0.299273,0.146557,-0.568405,84,213,88,89
32579,0.73856,3,-36.6029,36.5145,1498485600,-0.117342,-0.299273,0.146557,-0.568405,84,213,88,89
32580,0.73856,3,-36.642,36.5951,1498489200,-0.117342,-0.181347,0.146557,-0.568405,84,213,88,89
32581,0.73856,3,-36.6823,36.6756,1498492800,-0.118968,-0.151866,0.146557,-0.568405,84,213,88,89
32582,0.73856,3,-36.7662,36.8381,1498500000,-0.107265,-0.122385,0.146557,-0.568405,84,214,88,89
32583,0.73856,3,-36.809,36.9182,1498503600,-0.0672833,-0.063422,0.146557,-0.568405,84,214,88,89
32584,0.73856,3,-36.8519,36.9964,1498507200,-0.0825611,-0.299273,0.146557,-0.568405,84,214,88,89
32585,0.73856,3,-36.8953,37.0739,1498510800,-0.0793105,-0.387717,0.146557,-0.568405,84,214,88,89
32586,0.73856,3,-36.9377,37.1479,1498514400,-0.0523307,-0.387717,0.146557,-0.568405,84,214,88,89
32587,0.73856,3,-36.9806,37.2212,1498518000,-0.0695587,-0.44668,0.146557,-0.568405,84,214,88,89
32588,0.73856,3,-37.022,37.2903,1498521600,-0.0750847,-0.476161,0.146557,-0.568405,84,214,88,89
32589,0.73856,3,-37.0638,37.3589,1498525200,-0.0952383,-0.535124,0.146557,-0.568405,83,215,88,89
32590,0.73856,3,-37.1073,37.4281,1498528800,-0.0981639,-0.594086,0.146557,-0.568405,83,215,88,89
32591,0.73856,3,-37.1511,37.4963,1498532400,-0.0672833,-0.623568,0.146557,-0.568405,83,215,88,89
32592,0.73856,3,-37.1955,37.5641,1498536000,-0.0588318,-0.653049,0.146557,-0.568405,83,215,88,89
32593,0.73856,3,-37.2404,37.631,1498539600,-0.0734594,-0.68253,0.146557,-0.568405,83,215,88,89
32594,0.73856,3,-37.287,37.6989,1498543200,-0.10304,-0.712012,0.146557,-0.568405,83,215,88,89
32595,0.73856,3,-37.3346,37.7669,1498546800,-0.0978388,-0.712012,0.146557,-0.568405,83,215,88,89
32596,0.601345,3,-37.3828,37.8342,1498550400,-0.093613,-0.68253,0.146557,-0.568405,83,215,88,89
32597,0.73856,3,-37.4321,37.9019,1498554000,-0.0581817,-0.623568,0.146557,-0.568405,83,216,88,89
32598,0.73856,3,-37.4821,37.9686,1498557600,-0.0825611,-0.564605,0.146557,-0.568405,83,216,88,89
32599,0.601345,3,-37.5332,38.0356,1498561200,-0.0783353,-0.476161,0.146557,-0.568405,83,216,88,89
32600,0.601345,3,-37.5856,38.1026,1498564800,-0.0962135,-0.358235,0.146557,-0.568405,83,216,88,89
32601,0.601345,3,-37.6392,38.1698,1498568400,-0.109216,-0.387717,0.146557,-0.568405,82,216,88,89
32602,0.601345,3,-37.6936,38.2368,1498572000,-0.109866,-0.24031,0.146557,-0.568405,82,216,88,89
32603,0.601345,3,-37.7485,38.3028,1498575600,-0.107916,-0.24031,0.146557,-0.568405,82,216,88,89
32604,0.601345,3,-37.8046,38.3688,1498579200,-0.113117,-0.299273,0.146557,-0.568405,82,216,88,89
32605,0.601345,3,-37.8615,38.4343,1498582800,-0.126444,-0.358235,0.146557,-0.568405,82,216,88,89
32606,0.601345,3,-37.9197,38.4998,1498586400,-0.118317,-0.417198,0.146557,-0.568405,82,217,88,89
32607,0.601345,3,-37.9775,38.5632,1498590000,-0.125469,-0.476161,0.146557,-0.568405,82,217,88,89
32608,0.601345,3,-38.0357,38.6258,1498593600,-0.116042,-0.505642,0.146557,-0.568405,82,217,81,82
32609,0.601345,3,-38.0964,38.6896,1498597200,-0.121893,-0.505642,0.146557,-0.568405,82,217,81,82
32610,0.601345,3,-38.1572,38.7519,1498600800,-0.129044,-0.535124,0.146557,-0.568405,82,217,81,82
32611,0.601345,3,-38.2193,38.8142,1498604400,-0.124169,-0.564605,0.146557,-0.568405,81,217,81,82
32612,0.601345,3,-38.2825,38.8759,1498608000,-0.123193,-0.594086,0.146557,-0.568405,81,217,81,82
32613,0.601345,3,-38.3465,38.937,1498611600,-0.129694,-0.594086,0.146557,-0.568405,81,217,81,82
32614,0.601345,3,-38.411,38.997,1498615200,-0.13327,-0.623568,0.146557,-0.568405,81,217,81,82
32615,0.601345,3,-38.4763,39.0561,1498618800,-0.13457,-0.623568,0.146557,-0.568405,81,218,81,82
32616,0.601345,3,-38.5431,39.1153,1498622400,-0.129369,-0.653049,0.146557,-0.568405,81,218,81,82
32617,0.601345,3,-38.6101,39.1728,1498626000,-0.129694,-0.68253,0.146557,-0.568405,81,218,81,82
32618,0.601345,3,-38.6775,39.229,1498629600,-0.128719,-0.712012,0.146557,-0.568405,81,218,81,82
32619,0.601345,3,-38.7462,39.2847,1498633200,-0.126769,-0.712012,0.146557,-0.568405,81,218,81,82
32620,0.601345,3,-38.8163,39.3393,1498636800,-0.118643,-0.712012,0.146557,-0.568405,80,218,81,82
32621,0.601345,3,-38.8863,39.3927,1498640400,-0.117667,-0.712012,0.146557,-0.568405,80,218,81,82
32622,0.601345,3,-38.9577,39.4454,1498644000,-0.111816,-0.68253,0.146557,-0.568405,80,218,81,82
32623,0.601345,3,-39.0286,39.496,1498647600,-0.112141,-0.68253,0.146557,-0.568405,80,218,81,82
32624,0.601345,3,-39.1017,39.5463,1498651200,-0.112466,-0.712012,0.146557,-0.568405,80,218,81,82
32625,0.601345,3,-39.1754,39.5952,1498654800,-0.117992,-0.712012,0.146557,-0.568405,80,219,81,82
32626,0.601345,3,-39.2499,39.6428,1498658400,-0.117992,-0.653049,0.146557,-0.568405,80,219,81,82
32627,0.601345,3,-39.3247,39.6883,1498662000,-0.113442,-0.564605,0.146557,-0.568405,80,219,81,82
32628,0.601345,3,-39.4,39.7325,1498665600,-0.114092,-0.594086,0.146557,-0.568405,79,219,81,82
32629,0.601345,3,-39.4763,39.7756,1498669200,-0.113767,-0.594086,0.146557,-0.568405,79,219,81,82
32630,0.601345,3,-39.5538,39.8176,1498672800,-0.117017,-0.653049,0.146557,-0.568405,79,219,81,82
32631,0.464131,3,-39.6328,39.8584,1498676400,-0.107265,-0.623568,0.146557,-0.568405,79,219,81,82
32632,0.464131,3,-39.7127,39.8976,1498680000,-0.115392,-0.653049,0.146557,-0.568405,79,219,81,82
32633,0.601345,3,-39.7935,39.935,1498683600,-0.114742,-0.653049,0.146557,-0.568405,79,219,81,82
32634,0.464131,3,-39.8752,39.9711,1498687200,-0.115067,-0.653049,0.146557,-0.568405,79,219,81,82
32635,0.464131,3,-39.957,40.0049,1498690800,-0.105965,-0.623568,0.146557,-0.568405,78,219,81,82
32636,0.464131,3,-40.0403,40.0374,1498694400,-0.10434,-0.594086,0.146557,-0.568405,78,219,81,82
32637,0.464131,3,-40.1237,40.0678,1498698000,-0.0945882,-0.594086,0.146557,-0.568405,78,219,81,82
32638,0.464131,3,-40.2081,40.0965,1498701600,-0.101739,-0.594086,0.146557,-0.568405,78,219,81,82
32639,0.464131,3,-40.2928,40.123,1498705200,-0.10694,-0.623568,0.146557,-0.568405,78,219,81,82
32640,0.464131,3,-40.3783,40.1476,1498708800,-0.115717,-0.68253,0.146557,-0.568405,78,219,81,82
32641,0.464131,3,-40.4619,40.1697,1498712400,-0.113442,-0.653049,0.146557,-0.568405,78,220,81,82
32642,0.464131,3,-40.5503,40.1901,1498716000,-0.107591,-0.653049,0.146557,-0.568405,77,220,81,82
32643,0.464131,3,-40.6331,40.2066,1498719600,-0.111166,-0.653049,0.146557,-0.568405,77,220,81,82
32644,0.464131,3,-40.7217,40.2226,1498723200,-0.113767,-0.623568,0.146557,-0.568405,77,220,81,82
32645,0.464131,3,-40.8096,40.2359,1498726800,-0.112791,-0.535124,0.146557,-0.568405,77,220,81,82
32646,0.464131,3,-40.8977,40.2467,1498730400,-0.115717,-0.417198,0.146557,-0.568405,77,220,81,82
