Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
7969,-0.496373,3,25.7714,75.4448,1407250800,-0.0949133,0.791537,0.123417,2.65594,193,281,126,127
7970,-0.221943,1,26.1035,75.6262,1407254400,-0.129694,1.17479,-0.894761,-0.568405,194,281,126,127
7971,0.0524863,2,26.1035,75.6262,1407254400,-0.100439,0.64413,0.644076,-0.568405,194,281,126,127
7972,-0.496373,3,26.1035,75.6262,1407254400,-0.0997891,0.879981,0.146557,-1.21327,194,281,126,127
7973,-0.221943,4,26.1035,75.6262,1407254400,-0.0962135,0.614649,0.169698,-1.21327,194,281,126,127
7974,-0.221943,1,26.4438,75.7878,1407258000,-0.129369,1.23376,-0.547655,-0.568405,194,281,126,127
7975,0.0524863,2,26.4438,75.7878,1407258000,-0.0897123,0.673612,1.19945,-1.21327,194,281,126,127
7976,-0.633588,3,26.4438,75.7878,1407258000,-0.0962135,0.938944,0.192838,-1.21327,194,281,126,127
7977,-0.221943,4,26.4438,75.7878,1407258000,-0.0939381,0.64413,0.354821,-1.21327,194,281,126,127
7978,-0.221943,1,26.7954,75.9314,1407261600,-0.128394,1.20428,-0.686497,-0.568405,195,282,-1,0
7979,0.0524863,2,26.7954,75.9314,1407261600,-0.0809358,0.703093,1.26887,-0.568405,195,282,-1,0
7980,-0.496373,3,26.7954,75.9314,1407261600,-0.0958885,0.938944,0.412672,-0.568405,195,282,-1,0
7981,-0.221943,4,26.7954,75.9314,1407261600,-0.0945882,0.614649,0.690356,-0.568405,195,282,-1,0
7982,-0.221943,1,27.1564,76.0554,1407265200,-0.13002,1.14531,-0.489804,-0.568405,196,282,-1,0
7983,0.0524863,2,27.1564,76.0554,1407265200,-0.0494051,0.703093,1.08374,-0.568405,196,282,-1,0
