,WSPD,GST,ATMP,Date,Original_Data,UMAP-0,UMAP-1
44,0.5409274147874961,0.5529667538733547,0.5049908608048301,1577998800.0,2020-01-02 21:00:00,19.861248,1.9364022
45,1.6361002396879176,1.7773931374500695,0.47291297333661064,1578002400.0,2020-01-02 22:00:00,19.820011,2.1312811
46,1.172757890691585,1.3824168846833875,0.5049908608048301,1578006000.0,2020-01-02 23:00:00,19.702711,2.4649935
47,1.4254900810532212,1.3824168846833875,0.6012245232094874,1578009600.0,2020-01-03 00:00:00,19.662035,2.8872056
48,-0.13302509284353276,-0.039497625276668065,-0.6498130880510546,1578013200.0,2020-01-03 01:00:00,19.637682,3.268136
49,-0.9754657273823183,-1.0664358824700415,-0.6818909755192729,1578016800.0,2020-01-03 02:00:00,19.746689,3.5935454
50,-1.396686044651711,-1.4614121352367235,-1.5800718246294054,1578020400.0,2020-01-03 03:00:00,19.837378,3.997002
51,-1.6494182350133468,-1.2639240088533825,-1.5159160496929676,1578024000.0,2020-01-03 04:00:00,19.88355,4.370223
52,-1.6494182350133468,-1.8563883880034053,-1.6763054870340626,1578027600.0,2020-01-03 05:00:00,19.865347,4.7430983
53,0.11970709751810318,0.35547862749001397,-1.6763054870340626,1578031200.0,2020-01-03 06:00:00,19.83086,4.9286776
54,-0.13302509284353276,-0.039497625276668065,-1.7404612619705004,1578034800.0,2020-01-03 07:00:00,19.740702,5.370561
55,-0.34363525147822915,-0.43447387804335014,-1.7083833745022816,1578038400.0,2020-01-03 08:00:00,19.64121,5.783257
56,-0.13302509284353276,0.15799050110667295,-1.7725391494387193,1578042000.0,2020-01-03 09:00:00,19.562029,6.069191
57,-0.7648555687476218,-0.8689477560867006,-1.8687728118433766,1578045600.0,2020-01-03 10:00:00,19.477621,6.326632
58,-0.9754657273823183,-1.2639240088533825,-1.7725391494387193,1578049200.0,2020-01-03 11:00:00,19.30697,6.7093635
59,-1.396686044651711,-1.2639240088533825,-1.9329285867798145,1578052800.0,2020-01-03 12:00:00,19.405521,6.7869987
60,-0.7648555687476218,-1.0664358824700415,-2.0291622491844716,1578056400.0,2020-01-03 13:00:00,19.305624,7.2070923
61,-0.5542454101129256,-0.43447387804335014,-2.189551686525567,1578063600.0,2020-01-03 15:00:00,19.11281,7.7185197
62,-0.34363525147822915,-0.43447387804335014,-2.2537074614620045,1578067200.0,2020-01-03 16:00:00,19.070896,7.8838468
63,-0.34363525147822915,-0.2369857516600091,-2.4140968988030993,1578070800.0,2020-01-03 17:00:00,18.909534,8.158086
64,0.11970709751810318,-0.039497625276668065,-2.4140968988030993,1578074400.0,2020-01-03 18:00:00,18.707043,8.451227
65,-1.396686044651711,-1.4614121352367235,-2.2857853489302236,1578078000.0,2020-01-03 19:00:00,18.589352,8.634758
66,-0.7648555687476218,-1.0664358824700415,-2.189551686525567,1578081600.0,2020-01-03 20:00:00,18.453943,8.867516
67,-0.7648555687476218,-1.2639240088533825,-1.9008506993115954,1578085200.0,2020-01-03 21:00:00,18.265898,9.194718
68,-2.281248710917436,-2.488350392430097,-1.163059287542558,1578088800.0,2020-01-03 22:00:00,18.150742,9.490856
69,-2.0706385522827397,-2.093374139663415,-1.4196823872883104,1578092400.0,2020-01-03 23:00:00,18.08024,9.815506
70,-1.8600283936480433,-1.8563883880034053,-1.7083833745022816,1578096000.0,2020-01-04 00:00:00,17.98105,10.185994
71,-1.8600283936480433,-1.8563883880034053,-1.7725391494387193,1578099600.0,2020-01-04 01:00:00,17.874557,10.570135
72,-1.1860758860170146,-1.0664358824700415,-1.8046170369069383,1578103200.0,2020-01-04 02:00:00,17.754093,11.033623
73,-1.6494182350133468,-1.6589002616200643,-1.7404612619705004,1578106800.0,2020-01-04 03:00:00,17.637058,11.359005
74,-1.1860758860170146,-1.4614121352367235,-1.6763054870340626,1578110400.0,2020-01-04 04:00:00,17.615387,11.745366
75,0.3303172561527996,0.5529667538733547,-1.547993937161186,1578114000.0,2020-01-04 05:00:00,17.553968,12.001159
76,1.172757890691585,1.5799050110667285,-2.0291622491844716,1578117600.0,2020-01-04 06:00:00,17.416706,12.3305235
77,1.6361002396879176,1.9748812638334106,-2.2537074614620045,1578121200.0,2020-01-04 07:00:00,17.259094,12.704791
78,1.846710398322614,2.2118670154934197,-2.4461747862713183,1578124800.0,2020-01-04 08:00:00,17.04839,13.097092
79,1.846710398322614,2.4093551418767607,-2.638642111080633,1578128400.0,2020-01-04 09:00:00,16.938917,13.457112
80,0.9621477320568889,1.5799050110667285,-2.799031548421728,1578132000.0,2020-01-04 10:00:00,16.722448,13.717164
81,0.9621477320568889,1.5799050110667285,-2.9273430982946036,1578135600.0,2020-01-04 11:00:00,16.832098,13.762401
82,0.9621477320568889,1.3824168846833875,-3.0877325356356984,1578139200.0,2020-01-04 12:00:00,16.66226,13.904246
83,0.11970709751810318,1.1849287583000465,-3.3443556353814508,1578142800.0,2020-01-04 13:00:00,16.773533,13.825478
84,0.11970709751810318,1.1849287583000465,-3.3443556353814508,1583326800.0,2020-03-04 13:00:00,9.881312,20.57349
85,0.3303172561527996,-0.039497625276668065,-0.5856573131146157,1584162000.0,2020-03-14 05:00:00,9.900993,20.478977
86,0.11970709751810318,-0.039497625276668065,-0.6498130880510546,1584165600.0,2020-03-14 06:00:00,9.832744,20.577625
87,0.3303172561527996,0.15799050110667295,-0.6177352005828352,1584169200.0,2020-03-14 07:00:00,9.7394085,20.647621
88,0.3303172561527996,-0.039497625276668065,-0.6498130880510546,1584172800.0,2020-03-14 08:00:00,9.474187,20.841637
89,0.3303172561527996,-0.039497625276668065,-0.6818909755192729,1584176400.0,2020-03-14 09:00:00,9.200242,21.03021
90,0.3303172561527996,0.15799050110667295,-0.6818909755192729,1584180000.0,2020-03-14 10:00:00,8.863248,21.252565
91,0.11970709751810318,-0.2369857516600091,-0.7460467504557108,1584183600.0,2020-03-14 11:00:00,8.55076,21.360958
92,-0.34363525147822915,-0.6714596297033596,-0.7781246379239302,1584187200.0,2020-03-14 12:00:00,8.265259,21.498804
93,-0.34363525147822915,-0.43447387804335014,-0.7460467504557108,1584190800.0,2020-03-14 13:00:00,7.9239535,21.61016
94,0.3303172561527996,0.15799050110667295,-0.842280412860368,1584194400.0,2020-03-14 14:00:00,7.681799,21.74149
95,0.11970709751810318,-0.039497625276668065,-1.0347477376696825,1584198000.0,2020-03-14 15:00:00,7.4165244,21.80176
96,-0.13302509284353276,-0.2369857516600091,-1.002669850201463,1584201600.0,2020-03-14 16:00:00,7.1791277,21.89302
97,-0.5542454101129256,-0.6714596297033596,-0.9064361877968058,1584205200.0,2020-03-14 17:00:00,6.981959,21.989517
98,-0.7648555687476218,-1.0664358824700415,-0.8102025253921497,1584208800.0,2020-03-14 18:00:00,6.6279655,21.99982
99,-1.1860758860170146,-1.2639240088533825,-0.8743583003285874,1584212400.0,2020-03-14 19:00:00,6.3472824,22.05632
100,-0.7648555687476218,-1.2639240088533825,-0.6818909755192729,1584216000.0,2020-03-14 20:00:00,6.0427203,22.07026
101,-0.5542454101129256,-0.8689477560867006,-0.7139688629874924,1584219600.0,2020-03-14 21:00:00,5.724751,22.099445
102,-0.34363525147822915,-0.6714596297033596,-0.8102025253921497,1584223200.0,2020-03-14 22:00:00,5.4426103,22.009027
103,-0.34363525147822915,-0.6714596297033596,-0.9064361877968058,1584226800.0,2020-03-14 23:00:00,5.213721,21.968834
104,0.11970709751810318,-0.2369857516600091,-0.9705919627332448,1584230400.0,2020-03-15 00:00:00,4.9702168,21.866695
105,0.11970709751810318,-0.039497625276668065,-1.0989035126061204,1584234000.0,2020-03-15 01:00:00,4.761978,21.77734
106,0.3303172561527996,-0.039497625276668065,-1.0989035126061204,1584237600.0,2020-03-15 02:00:00,4.3819456,21.721224
107,-0.13302509284353276,-0.6714596297033596,-1.002669850201463,1584241200.0,2020-03-15 03:00:00,4.091924,21.636219
108,0.11970709751810318,-0.2369857516600091,-0.6818909755192729,1584244800.0,2020-03-15 04:00:00,3.8568852,21.555716
109,1.172757890691585,0.7899525055333645,-0.3611121008370829,1584248400.0,2020-03-15 05:00:00,3.6119752,21.287756
110,0.7515375734221924,0.5529667538733547,-0.4894236507099596,1584252000.0,2020-03-15 06:00:00,3.4904141,21.069366
111,1.172757890691585,0.9874406319167055,-0.5535794256463974,1584255600.0,2020-03-15 07:00:00,3.2927258,20.64433
112,0.3303172561527996,0.15799050110667295,-0.5535794256463974,1584259200.0,2020-03-15 08:00:00,3.1412616,20.370092
113,-0.34363525147822915,-0.43447387804335014,-0.5856573131146157,1584262800.0,2020-03-15 09:00:00,3.0947871,20.080921
114,-2.281248710917436,-2.093374139663415,-0.5535794256463974,1584266400.0,2020-03-15 10:00:00,3.0216632,19.925404
115,-1.6494182350133468,-1.8563883880034053,-0.4894236507099596,1584270000.0,2020-03-15 11:00:00,3.3050117,19.560556
116,-1.8600283936480433,-2.093374139663415,-0.45734576324174014,1584273600.0,2020-03-15 12:00:00,3.1793118,19.306334
117,-1.1860758860170146,-1.6589002616200643,-0.45734576324174014,1584277200.0,2020-03-15 13:00:00,3.1142735,19.047203
118,-0.7648555687476218,-1.2639240088533825,-0.2969563259006451,1584280800.0,2020-03-15 14:00:00,3.037875,18.764446
119,-0.7648555687476218,-1.2639240088533825,-0.26487843843242564,1584284400.0,2020-03-15 15:00:00,2.9681304,18.50623
120,-0.34363525147822915,-0.6714596297033596,-0.42526787577352065,1584288000.0,2020-03-15 16:00:00,2.8899562,18.151
121,-0.7648555687476218,-1.0664358824700415,-0.4894236507099596,1584291600.0,2020-03-15 17:00:00,2.7113805,17.878763
122,-0.9754657273823183,-1.2639240088533825,-0.42526787577352065,1584295200.0,2020-03-15 18:00:00,2.5596921,17.61302
123,-0.9754657273823183,-1.2639240088533825,-0.23280055096420732,1584298800.0,2020-03-15 19:00:00,2.4876897,17.337492
124,-0.5542454101129256,-0.8689477560867006,-0.1044890010913306,1584302400.0,2020-03-15 20:00:00,2.3755672,17.025358
125,-0.7648555687476218,-1.0664358824700415,0.023822548781544984,1584306000.0,2020-03-15 21:00:00,2.3613153,16.802397
126,-0.9754657273823183,-1.4614121352367235,0.3125235359955156,1584309600.0,2020-03-15 22:00:00,2.4631073,16.442331
127,-1.396686044651711,-1.4614121352367235,0.5049908608048301,1584313200.0,2020-03-15 23:00:00,2.5341704,16.114027
128,-0.34363525147822915,-0.43447387804335014,0.2162898735908595,1584316800.0,2020-03-16 00:00:00,2.7130976,15.805809
129,-0.13302509284353276,-0.43447387804335014,0.4408350858683923,1584320400.0,2020-03-16 01:00:00,2.8723505,15.43667
130,-0.5542454101129256,-0.8689477560867006,-0.1044890010913306,1584324000.0,2020-03-16 02:00:00,3.0724764,15.209578
131,-0.7648555687476218,-1.0664358824700415,-0.4894236507099596,1584327600.0,2020-03-16 03:00:00,3.2860262,15.089649
132,-0.13302509284353276,-0.6714596297033596,-0.39318998830530233,1584331200.0,2020-03-16 04:00:00,3.5385873,14.806569
133,-0.9754657273823183,-1.2639240088533825,-0.5535794256463974,1584334800.0,2020-03-16 05:00:00,3.6935642,15.017578
134,-0.7648555687476218,-1.0664358824700415,-0.5856573131146157,1584338400.0,2020-03-16 06:00:00,3.877734,14.705153
135,-1.1860758860170146,-1.4614121352367235,-0.5535794256463974,1584342000.0,2020-03-16 07:00:00,4.150658,14.898523
136,-0.9754657273823183,-1.0664358824700415,-0.5535794256463974,1584345600.0,2020-03-16 08:00:00,4.3431454,15.117983
137,-0.9754657273823183,-1.2639240088533825,-0.45734576324174014,1584349200.0,2020-03-16 09:00:00,4.613735,15.403963
138,-1.6494182350133468,-1.6589002616200643,-0.45734576324174014,1584352800.0,2020-03-16 10:00:00,4.953213,15.512829
139,-1.396686044651711,-1.6589002616200643,-0.42526787577352065,1584356400.0,2020-03-16 11:00:00,5.1153703,15.554375
140,-1.6494182350133468,-2.093374139663415,-0.4894236507099596,1584360000.0,2020-03-16 12:00:00,5.494664,15.487128
141,-0.34363525147822915,-0.6714596297033596,-0.8102025253921497,1584363600.0,2020-03-16 13:00:00,5.770978,15.379864
142,-0.34363525147822915,-0.6714596297033596,-1.002669850201463,1584367200.0,2020-03-16 14:00:00,5.9237475,15.155391
143,-0.34363525147822915,-0.6714596297033596,-0.8102025253921497,1584370800.0,2020-03-16 15:00:00,6.0365195,14.902064
144,-0.5542454101129256,-0.8689477560867006,-0.6177352005828352,1584374400.0,2020-03-16 16:00:00,6.0724854,14.497513
145,0.11970709751810318,-0.2369857516600091,-0.6498130880510546,1584378000.0,2020-03-16 17:00:00,6.1205745,14.189549
146,0.11970709751810318,-0.039497625276668065,-0.8102025253921497,1584381600.0,2020-03-16 18:00:00,6.1207447,13.889896
147,-0.5542454101129256,-0.8689477560867006,-0.5856573131146157,1584385200.0,2020-03-16 19:00:00,6.110197,13.719493
148,-0.7648555687476218,-1.0664358824700415,-0.39318998830530233,1584388800.0,2020-03-16 20:00:00,6.0276217,13.406744
149,-0.7648555687476218,-1.0664358824700415,-0.008255338686674479,1584392400.0,2020-03-16 21:00:00,5.9150743,13.19685
150,-0.7648555687476218,-1.0664358824700415,-0.0403332261548928,1584396000.0,2020-03-16 22:00:00,5.7784734,12.931423
151,-0.5542454101129256,-0.8689477560867006,-0.1044890010913306,1584399600.0,2020-03-16 23:00:00,5.8021455,12.50492
152,-0.34363525147822915,-0.8689477560867006,-0.20072266349598783,1584403200.0,2020-03-17 00:00:00,5.9349256,12.302553
153,-0.34363525147822915,-0.6714596297033596,-0.23280055096420732,1584406800.0,2020-03-17 01:00:00,6.038286,12.121943
154,-0.34363525147822915,-0.2369857516600091,-0.32903421336886457,1584410400.0,2020-03-17 02:00:00,6.38345,11.86817
155,0.11970709751810318,-0.039497625276668065,-0.32903421336886457,1584414000.0,2020-03-17 03:00:00,6.7717338,11.563358
156,0.3303172561527996,0.15799050110667295,-0.42526787577352065,1584417600.0,2020-03-17 04:00:00,6.8856454,11.752941
157,-0.13302509284353276,-0.2369857516600091,0.889925510423458,1584421200.0,2020-03-17 05:00:00,7.1652207,11.856659
158,-0.13302509284353276,-0.6714596297033596,0.18421198612264003,1584424800.0,2020-03-17 06:00:00,7.371687,11.972438
159,-0.5542454101129256,-0.8689477560867006,-0.0403332261548928,1584428400.0,2020-03-17 07:00:00,7.7063823,12.187648
160,-0.7648555687476218,-0.8689477560867006,-0.1686447760277695,1584432000.0,2020-03-17 08:00:00,7.93157,12.373098
161,-0.34363525147822915,-0.6714596297033596,-0.008255338686674479,1584435600.0,2020-03-17 09:00:00,8.177798,12.671258
162,-0.5542454101129256,-0.8689477560867006,-0.13656688855955004,1584439200.0,2020-03-17 10:00:00,8.34599,12.9065275
163,-0.9754657273823183,-1.0664358824700415,-0.26487843843242564,1584442800.0,2020-03-17 11:00:00,8.503725,13.150348
164,-0.5542454101129256,-0.8689477560867006,-0.1686447760277695,1584446400.0,2020-03-17 12:00:00,8.661389,13.506718
165,-0.9754657273823183,-1.0664358824700415,-0.42526787577352065,1584450000.0,2020-03-17 13:00:00,8.868362,13.84126
166,-0.7648555687476218,-1.2639240088533825,-0.42526787577352065,1584453600.0,2020-03-17 14:00:00,9.014112,14.125203
167,-0.5542454101129256,-1.0664358824700415,-0.45734576324174014,1584457200.0,2020-03-17 15:00:00,9.268219,14.53798
168,-0.5542454101129256,-0.8689477560867006,-0.45734576324174014,1584460800.0,2020-03-17 16:00:00,9.359925,14.725559
169,-0.9754657273823183,-1.0664358824700415,-0.45734576324174014,1584464400.0,2020-03-17 17:00:00,9.53512,14.950014
170,-0.5542454101129256,-0.8689477560867006,-0.4894236507099596,1584468000.0,2020-03-17 18:00:00,9.69905,15.110859
171,-0.34363525147822915,-0.6714596297033596,-0.32903421336886457,1584471600.0,2020-03-17 19:00:00,9.801588,15.237089
172,-0.13302509284353276,-0.43447387804335014,-0.1686447760277695,1584475200.0,2020-03-17 20:00:00,10.101598,15.432213
173,-0.5542454101129256,-0.8689477560867006,-0.13656688855955004,1584478800.0,2020-03-17 21:00:00,10.397816,15.568714
174,-0.7648555687476218,-1.0664358824700415,-0.1044890010913306,1584482400.0,2020-03-17 22:00:00,10.725537,15.57951
175,-0.7648555687476218,-1.0664358824700415,-0.1044890010913306,1584486000.0,2020-03-17 23:00:00,11.03726,15.693592
176,-0.34363525147822915,-0.6714596297033596,-0.13656688855955004,1584489600.0,2020-03-18 00:00:00,11.232371,15.523969
177,-0.34363525147822915,-0.43447387804335014,-0.1686447760277695,1584493200.0,2020-03-18 01:00:00,11.62136,15.658452
178,-0.13302509284353276,-0.43447387804335014,-0.13656688855955004,1584496800.0,2020-03-18 02:00:00,11.85944,15.475667
179,0.3303172561527996,-0.039497625276668065,-0.13656688855955004,1584500400.0,2020-03-18 03:00:00,11.883723,15.135752
180,0.3303172561527996,-0.039497625276668065,-0.1686447760277695,1584504000.0,2020-03-18 04:00:00,12.096376,14.813221
181,-0.13302509284353276,-0.2369857516600091,-0.1686447760277695,1584507600.0,2020-03-18 05:00:00,12.208254,14.597968
182,-0.5542454101129256,-0.8689477560867006,-0.20072266349598783,1584511200.0,2020-03-18 06:00:00,12.423012,14.303768
183,0.11970709751810318,-0.039497625276668065,-0.26487843843242564,1584514800.0,2020-03-18 07:00:00,12.507303,14.078259
184,-0.34363525147822915,-0.6714596297033596,-0.32903421336886457,1584518400.0,2020-03-18 08:00:00,12.553877,13.817219
185,-1.396686044651711,-1.2639240088533825,-0.20072266349598783,1584522000.0,2020-03-18 09:00:00,12.70189,13.630161
186,-0.7648555687476218,-0.6714596297033596,-0.0403332261548928,1584525600.0,2020-03-18 10:00:00,12.669137,13.135294
187,-0.5542454101129256,-0.8689477560867006,-0.20072266349598783,1584529200.0,2020-03-18 11:00:00,12.609128,12.928274
188,-0.7648555687476218,-1.2639240088533825,-0.20072266349598783,1584532800.0,2020-03-18 12:00:00,12.40813,12.664247
189,-0.5542454101129256,-0.8689477560867006,-0.2969563259006451,1584536400.0,2020-03-18 13:00:00,12.51683,12.492931
190,-0.7648555687476218,-1.2639240088533825,-0.23280055096420732,1584540000.0,2020-03-18 14:00:00,12.5766,12.210664
191,-0.34363525147822915,-0.6714596297033596,-0.07241111362311227,1584543600.0,2020-03-18 15:00:00,12.236483,12.047738
192,-0.5542454101129256,-0.8689477560867006,-0.008255338686674479,1584547200.0,2020-03-18 16:00:00,12.0116005,11.985449
193,-0.13302509284353276,-0.43447387804335014,-0.008255338686674479,1584550800.0,2020-03-18 17:00:00,11.7671585,11.933607
194,-0.13302509284353276,-0.2369857516600091,0.023822548781544984,1584554400.0,2020-03-18 18:00:00,11.459321,11.712645
195,0.11970709751810318,-0.039497625276668065,0.08797832371798277,1584558000.0,2020-03-18 19:00:00,11.139804,11.427285
196,-0.34363525147822915,-0.43447387804335014,0.15213409865442057,1584561600.0,2020-03-18 20:00:00,10.977266,11.347842
197,0.11970709751810318,-0.2369857516600091,0.15213409865442057,1584565200.0,2020-03-18 21:00:00,10.753185,11.089205
198,-0.34363525147822915,-0.43447387804335014,0.15213409865442057,1584568800.0,2020-03-18 22:00:00,10.664062,10.865141
199,0.11970709751810318,-0.43447387804335014,0.08797832371798277,1584572400.0,2020-03-18 23:00:00,10.541188,10.685074
200,0.3303172561527996,0.15799050110667295,0.05590043624976445,1584576000.0,2020-03-19 00:00:00,10.600328,10.368673
201,0.3303172561527996,0.35547862749001397,0.023822548781544984,1584579600.0,2020-03-19 01:00:00,10.732083,9.949783
202,0.5409274147874961,0.35547862749001397,-0.0403332261548928,1584583200.0,2020-03-19 02:00:00,10.583545,9.621032
203,0.5409274147874961,0.35547862749001397,-0.1044890010913306,1584586800.0,2020-03-19 03:00:00,10.656426,9.199702
204,0.9621477320568889,0.9874406319167055,-0.0403332261548928,1584590400.0,2020-03-19 04:00:00,10.792891,8.788817
205,0.7515375734221924,0.7899525055333645,-0.1044890010913306,1584594000.0,2020-03-19 05:00:00,10.795461,8.381703
206,0.9621477320568889,0.7899525055333645,-0.13656688855955004,1584597600.0,2020-03-19 06:00:00,10.918915,8.105879
207,0.9621477320568889,0.7899525055333645,-0.13656688855955004,1584601200.0,2020-03-19 07:00:00,10.959723,7.809638
208,0.9621477320568889,0.9874406319167055,-0.1044890010913306,1584604800.0,2020-03-19 08:00:00,11.0277,7.4964757
209,0.9621477320568889,0.7899525055333645,-0.1044890010913306,1584608400.0,2020-03-19 09:00:00,11.133733,7.095081
210,1.172757890691585,1.1849287583000465,-0.07241111362311227,1584612000.0,2020-03-19 10:00:00,11.256497,6.7583227
211,0.9621477320568889,0.7899525055333645,-0.13656688855955004,1584615600.0,2020-03-19 11:00:00,11.36906,6.4666486
212,0.7515375734221924,0.7899525055333645,-0.23280055096420732,1584619200.0,2020-03-19 12:00:00,11.555538,6.337522
213,0.7515375734221924,0.5529667538733547,-0.45734576324174014,1584622800.0,2020-03-19 13:00:00,11.840679,6.0334606
214,0.7515375734221924,0.35547862749001397,-1.6442275995658433,1584626400.0,2020-03-19 14:00:00,12.045828,5.8771462
215,0.5409274147874961,0.35547862749001397,-2.0291622491844716,1584630000.0,2020-03-19 15:00:00,12.3602,5.601347
216,0.3303172561527996,0.15799050110667295,-1.8366949243751578,1584633600.0,2020-03-19 16:00:00,12.55543,5.4632754
217,-0.13302509284353276,-0.2369857516600091,-0.3611121008370829,1584637200.0,2020-03-19 17:00:00,12.771101,5.2063394
218,0.11970709751810318,-0.039497625276668065,0.34460142346373507,1584640800.0,2020-03-19 18:00:00,13.043973,5.151228
219,0.11970709751810318,-0.039497625276668065,0.4408350858683923,1584644400.0,2020-03-19 19:00:00,13.422709,4.992982
220,0.3303172561527996,0.15799050110667295,0.47291297333661064,1584648000.0,2020-03-19 20:00:00,13.561524,4.8367066
221,0.5409274147874961,0.35547862749001397,0.5370687482730496,1584651600.0,2020-03-19 21:00:00,13.924901,4.90898
222,0.7515375734221924,0.7899525055333645,0.5691466357412679,1584655200.0,2020-03-19 22:00:00,14.135593,5.055272
223,0.7515375734221924,0.5529667538733547,0.5691466357412679,1584658800.0,2020-03-19 23:00:00,14.399653,5.1515217
224,0.7515375734221924,0.7899525055333645,0.5049908608048301,1584662400.0,2020-03-20 00:00:00,14.702027,5.3396177
225,0.7515375734221924,0.5529667538733547,0.47291297333661064,1584666000.0,2020-03-20 01:00:00,14.844945,5.6935716
226,0.9621477320568889,0.5529667538733547,0.4408350858683923,1584669600.0,2020-03-20 02:00:00,15.047581,6.013399
227,1.4254900810532212,1.1849287583000465,0.4408350858683923,1584673200.0,2020-03-20 03:00:00,14.956902,6.3908916
228,0.9621477320568889,0.7899525055333645,0.3766793109319545,1584676800.0,2020-03-20 04:00:00,14.958283,6.5848083
229,0.7515375734221924,0.5529667538733547,0.3766793109319545,1584680400.0,2020-03-20 05:00:00,15.04605,6.8939486
230,0.7515375734221924,0.35547862749001397,0.4087571984001728,1584684000.0,2020-03-20 06:00:00,14.902271,7.3342695
231,0.9621477320568889,0.5529667538733547,0.28044564852729725,1584687600.0,2020-03-20 07:00:00,14.897133,7.5843897
232,0.7515375734221924,0.5529667538733547,0.28044564852729725,1584691200.0,2020-03-20 08:00:00,14.683171,7.976166
233,0.5409274147874961,0.35547862749001397,0.6012245232094874,1584694800.0,2020-03-20 09:00:00,14.961538,7.88543
234,0.11970709751810318,-0.2369857516600091,0.5370687482730496,1584698400.0,2020-03-20 10:00:00,14.625227,8.256406
235,-0.7648555687476218,-1.0664358824700415,0.4087571984001728,1584702000.0,2020-03-20 11:00:00,14.3869915,8.523851
236,-0.7648555687476218,-1.0664358824700415,0.3125235359955156,1584705600.0,2020-03-20 12:00:00,14.210282,8.555875
237,-0.7648555687476218,-0.8689477560867006,0.28044564852729725,1584709200.0,2020-03-20 13:00:00,14.157865,8.702683
238,-0.7648555687476218,-1.0664358824700415,0.28044564852729725,1584712800.0,2020-03-20 14:00:00,13.827457,8.68965
239,-0.34363525147822915,-0.2369857516600091,0.2162898735908595,1584723600.0,2020-03-20 17:00:00,13.133806,8.819453
240,-0.34363525147822915,-0.6714596297033596,0.24836776105907782,1584727200.0,2020-03-20 18:00:00,13.01787,8.768593
241,0.11970709751810318,-0.2369857516600091,0.2162898735908595,1584730800.0,2020-03-20 19:00:00,12.727458,8.9481325
242,-0.34363525147822915,-0.6714596297033596,0.3125235359955156,1584734400.0,2020-03-20 20:00:00,12.474045,8.951427
243,-0.34363525147822915,-0.43447387804335014,0.34460142346373507,1584738000.0,2020-03-20 21:00:00,12.270187,8.978231
244,-0.34363525147822915,-0.43447387804335014,0.34460142346373507,1584741600.0,2020-03-20 22:00:00,11.869017,9.0199375
245,-0.5542454101129256,-0.8689477560867006,0.24836776105907782,1584745200.0,2020-03-20 23:00:00,11.667739,9.074792
246,-0.13302509284353276,-0.43447387804335014,0.2162898735908595,1584748800.0,2020-03-21 00:00:00,11.169925,9.00961
