#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2020 04 08 16 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 04 08 17 00 999  2.1  3.1 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 04 08 18 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  25.5 999.0 999.0 99.0 99.00
2020 04 08 19 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  25.3 999.0 999.0 99.0 99.00
2020 04 08 20 00 999  2.1  3.1 99.00 99.00 99.00 999 9999.0  25.3 999.0 999.0 99.0 99.00
2020 04 08 21 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 04 08 22 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 04 08 23 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 04 09 00 00 999  2.6  4.1 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 04 09 01 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 04 09 02 00 999  2.1  4.6 99.00 99.00 99.00 999 9999.0  23.9 999.0 999.0 99.0 99.00
2020 04 09 03 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 04 09 04 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 04 09 05 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 04 09 06 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  23.3 999.0 999.0 99.0 99.00
2020 04 09 07 00 999  3.1  6.7 99.00 99.00 99.00 999 9999.0  23.5 999.0 999.0 99.0 99.00
2020 04 09 08 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  23.3 999.0 999.0 99.0 99.00
2020 04 09 09 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 04 09 10 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 04 09 11 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  23.3 999.0 999.0 99.0 99.00
2020 04 09 12 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 09 13 00 999  4.1  5.7 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 04 09 14 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 09 15 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 04 09 16 00 999  2.1  4.6 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 04 09 17 00 999  2.6  4.1 99.00 99.00 99.00 999 9999.0  23.9 999.0 999.0 99.0 99.00
2020 04 09 18 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 04 09 19 00 999  3.1  5.1 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 04 09 20 00 999  2.1  4.6 99.00 99.00 99.00 999 9999.0  25.8 999.0 999.0 99.0 99.00
2020 04 09 21 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  25.1 999.0 999.0 99.0 99.00
2020 04 09 22 00 999  1.5  3.6 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 04 09 23 00 999  3.1  4.1 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 04 10 00 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 04 10 01 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 04 10 02 00 999  4.6  7.7 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 04 10 03 00 999  8.2 11.8 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 04 10 04 00 999  7.7 10.8 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 04 10 05 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 10 06 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 10 07 00 999  5.1  7.2 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 10 08 00 999  3.6  6.7 99.00 99.00 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2020 04 10 09 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  20.8 999.0 999.0 99.0 99.00
2020 04 10 10 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2020 04 10 11 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 10 12 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2020 04 10 13 00 999  5.7  7.2 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2020 04 10 14 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 10 15 00 999  8.2 10.8 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 04 10 16 00 999 10.8 12.4 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 10 17 00 999 10.3 11.8 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 10 18 00 999  9.3 11.3 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 10 19 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 10 20 00 999  7.7  9.8 99.00 99.00 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2020 04 10 21 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 10 22 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 10 23 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2020 04 11 00 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 11 01 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 11 02 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.8 999.0 999.0 99.0 99.00
2020 04 11 03 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2020 04 11 04 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2020 04 11 05 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 11 06 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 11 07 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2020 04 11 08 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2020 04 11 09 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 04 11 10 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2020 04 11 11 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2020 04 11 12 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 04 11 13 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2020 04 11 14 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2020 04 11 15 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.3 999.0 999.0 99.0 99.00
2020 04 11 16 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 04 11 17 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 04 11 18 00 999  9.8 10.8 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 11 19 00 999  9.8 11.8 99.00 99.00 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2020 04 11 20 00 999  9.3 10.8 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 04 11 21 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 11 22 00 999  9.3 10.8 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 04 11 23 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 12 00 00 999  8.8 11.3 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 04 12 01 00 999  9.3 10.8 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 12 02 00 999 10.3 11.8 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 04 12 03 00 999  9.8 11.3 99.00 99.00 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2020 04 12 04 00 999  9.3 11.3 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 12 05 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 04 12 06 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 04 12 07 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 04 12 08 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 04 12 09 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 04 12 10 00 999  9.8 11.3 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 04 12 11 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 04 12 12 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 04 12 13 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 04 12 14 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  26.1 999.0 999.0 99.0 99.00
2020 04 12 15 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  26.2 999.0 999.0 99.0 99.00
2020 04 12 16 00 999  7.7 10.3 99.00 99.00 99.00 999 9999.0  26.2 999.0 999.0 99.0 99.00
2020 04 12 17 00 999  5.1  7.7 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 04 12 18 00 999  2.6  5.1 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 04 12 19 00 999  3.6  6.7 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 04 12 20 00 999  5.7  8.2 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 04 12 21 00 999  3.1  5.7 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 04 12 22 00 999  3.1  5.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 04 12 23 00 999  3.6  6.7 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 04 13 00 00 999  5.7  7.2 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 04 13 01 00 999  4.1  6.7 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 04 13 02 00 999  4.6  8.2 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 04 13 03 00 999  9.3 11.3 99.00 99.00 99.00 999 9999.0  23.9 999.0 999.0 99.0 99.00
2020 04 13 04 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 04 13 05 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 04 13 06 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 04 13 07 00 999  2.6  3.1 99.00 99.00 99.00 999 9999.0  23.3 999.0 999.0 99.0 99.00
2020 04 13 08 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 04 13 09 00 999  0.5  2.1 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 04 13 10 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 04 13 11 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 04 13 12 00 999  3.6  4.6 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 04 13 13 00 999  3.1  4.6 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2020 04 13 14 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2020 04 13 15 00 999  3.6  6.2 99.00 99.00 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2020 04 13 16 00 999  3.1  5.7 99.00 99.00 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2020 04 13 17 00 999  4.6  7.2 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
