Row ID,Battery Life,Beach Name,Component_0,Component_1,Component_2,Measurement Timestamp,Turbidity,UMAP-0,UMAP-1,Water Temperature,Wave Height,Wave Period
33025,1,3,7.04767,29.1918,-10.9006,1629482400,7,7.81706,2.16474,2,0,2
33026,1,3,6.99969,29.2062,-10.8143,1629486000,0,7.80418,2.16902,2,0,-1
33027,1,3,6.95214,29.22,-10.7286,1629489600,0,7.78117,2.16621,2,1,-1
33028,1,3,6.90537,29.2344,-10.6437,1629493200,0,7.75171,2.16448,2,0,0
33029,1,3,6.85761,29.2487,-10.5572,1629496800,0,7.7487,2.17071,2,0,-1
33030,1,3,6.80947,29.2626,-10.469,1629500400,0,7.7139,2.17942,2,0,-1
33031,1,3,6.76335,29.2765,-10.3847,1629504000,0,7.68259,2.17684,1,0,-1
33032,1,3,6.71699,29.2903,-10.2997,1629507600,0,7.64727,2.17734,1,0,-1
33033,1,3,6.67064,29.304,-10.2143,1629511200,0,7.62068,2.18086,1,0,1
33034,1,3,6.62469,29.3175,-10.1294,1629514800,0,7.61077,2.17874,1,-1,-1
33035,1,3,6.57763,29.3308,-10.0423,1629518400,0,7.58072,2.18422,1,-1,-1
33036,1,3,6.533,29.3443,-9.95911,1629522000,0,7.55128,2.17772,1,-1,4
33037,1,3,6.48715,29.3581,-9.87341,1629525600,0,7.53517,2.17793,1,-1,-1
33038,1,3,6.44298,29.3714,-9.78962,1629529200,0,7.52889,2.18006,1,-1,2
33039,1,3,6.39849,29.3848,-9.70658,1629532800,0,7.48096,2.18154,1,-1,1
33040,1,3,6.35406,29.398,-9.62287,1629536400,2,7.44071,2.17112,1,0,-1
33041,1,3,6.31174,29.4114,-9.54246,1629540000,1,7.43568,2.17235,1,0,-1
33042,1,3,6.2681,29.4241,-9.45928,1629543600,0,7.41477,2.16944,2,0,-1
33043,1,3,6.22392,29.4376,-9.37472,1629547200,0,7.39259,2.16497,2,0,0
33044,1,3,6.18044,29.4509,-9.29113,1629550800,1,7.38019,2.16741,2,0,-1
33045,1,3,6.13621,29.4646,-9.20587,1629554400,0,7.37005,2.15985,1,1,-1
33046,1,3,6.09087,29.4779,-9.11879,1629558000,0,7.34797,2.15348,1,0,2
33047,1,3,6.04724,29.4926,-9.03322,1629561600,0,7.35365,2.14895,1,0,-1
33048,1,3,6.0015,29.507,-8.94361,1629565200,0,7.32061,2.15071,1,0,0
33049,1,3,5.95577,29.5216,-8.85399,1629568800,0,7.29131,2.13942,1,0,-1
33050,1,3,5.86485,29.5511,-8.674,1629576000,0,7.27473,2.13168,1,0,1
33051,1,3,5.81973,29.566,-8.58498,1629579600,0,7.22429,2.11702,1,0,0
33052,1,3,5.77568,29.5808,-8.49664,1629583200,0,7.20701,2.11425,1,0,0
33053,1,3,5.73161,29.5957,-8.40853,1629586800,0,7.20384,2.11357,1,0,1
33054,1,3,5.68804,29.6108,-8.32057,1629590400,0,7.17666,2.10461,1,-1,0
33055,1,3,5.64666,29.625,-8.23606,1629594000,0,7.15585,2.09196,1,-1,2
33056,1,3,5.60498,29.64,-8.15172,1629597600,0,7.13778,2.07959,1,0,1
33057,1,3,5.56356,29.6549,-8.06693,1629601200,0,7.13092,2.06918,1,0,1
33058,1,3,5.5224,29.67,-7.98211,1629604800,0,7.11029,2.05295,1,1,0
33059,1,3,5.48199,29.6851,-7.8983,1629608400,0,7.08774,2.02732,1,2,0
33060,1,3,5.44125,29.7006,-7.81331,1629612000,0,7.0764,2.02253,1,2,1
33061,1,3,5.4009,29.7162,-7.7287,1629615600,0,7.05342,1.99998,1,2,1
33062,1,3,5.36053,29.7321,-7.64359,1629619200,0,7.03503,1.97796,1,2,1
33063,1,3,5.32003,29.7482,-7.55778,1629622800,0,7.01091,1.93898,1,2,1
33064,1,3,5.27985,29.7646,-7.47136,1629626400,0,6.99172,1.91467,1,2,1
33065,1,3,5.24003,29.7816,-7.38616,1629630000,1,6.98111,1.89844,1,2,1
33066,1,3,5.19907,29.799,-7.29764,1629633600,5,6.96456,1.87356,1,2,1
33067,1,3,5.15841,29.8167,-7.20919,1629637200,11,6.93752,1.82961,1,2,1
33068,1,3,5.11814,29.8348,-7.12271,1629640800,12,6.93257,1.81429,1,2,1
33069,1,3,5.07881,29.8522,-7.03455,1629644400,11,6.92598,1.79507,1,2,2
33070,1,3,5.03875,29.8707,-6.94561,1629648000,4,6.90157,1.75214,1,2,2
33071,1,3,4.99847,29.8897,-6.85512,1629651600,0,6.89178,1.69919,1,2,1
33072,1,3,4.9588,29.9088,-6.76571,1629655200,0,6.88807,1.68586,1,2,2
33073,1,3,4.91928,29.9282,-6.67618,1629658800,0,6.88318,1.66249,1,2,1
33074,1,3,4.87996,29.9478,-6.58683,1629662400,0,6.87398,1.62793,1,2,2
33075,1,3,4.84121,29.9675,-6.49715,1629666000,0,6.86676,1.58395,1,2,1
33076,1,3,4.80225,29.988,-6.40714,1629669600,0,6.86292,1.57537,1,2,1
33077,1,3,4.76377,30.0085,-6.31639,1629673200,0,6.85315,1.53107,1,2,1
33078,1,3,4.72527,30.0292,-6.22496,1629676800,0,6.84839,1.48082,1,2,1
33079,1,3,4.68737,30.0504,-6.13489,1629680400,0,6.84342,1.43277,1,1,1
33080,1,3,4.65138,30.0719,-6.05004,1629684000,0,6.83955,1.39323,1,1,1
33081,1,3,4.61393,30.0928,-5.95943,1629687600,0,6.83316,1.38126,1,1,1
33082,0,3,4.57661,30.115,-5.86826,1629691200,0,6.83787,1.3356,1,1,1
33083,0,3,4.53969,30.1375,-5.77744,1629694800,0,6.8347,1.27627,1,1,1
33084,0,3,4.50326,30.1601,-5.68712,1629698400,0,6.83399,1.24526,1,1,1
33085,0,3,4.46713,30.1831,-5.5964,1629702000,0,6.83459,1.21955,1,1,1
33086,0,3,4.4312,30.206,-5.50585,1629705600,0,6.83786,1.13334,1,0,0
33087,0,3,4.3961,30.2292,-5.41566,1629709200,0,6.8539,1.04541,1,0,0
33088,0,3,4.36277,30.2519,-5.32957,1629712800,0,6.83996,1.03647,1,0,1
33089,0,3,4.32744,30.2764,-5.23772,1629716400,0,6.84867,1.02981,1,0,1
33090,0,3,4.29306,30.3007,-5.14739,1629720000,0,6.83185,0.938405,1,0,1
33091,0,3,4.25862,30.3256,-5.05622,1629723600,0,6.82597,0.893289,1,0,1
33092,0,3,4.22457,30.3507,-4.96511,1629727200,0,6.82763,0.849927,1,0,1
33093,0,3,4.19118,30.3759,-4.87462,1629730800,0,6.81827,0.814436,1,0,0
33094,0,3,4.15783,30.4017,-4.78306,1629734400,0,6.81227,0.752526,1,0,1
33095,0,3,4.12497,30.4276,-4.69212,1629738000,0,6.80587,0.692849,1,0,1
33096,0,3,4.09232,30.4539,-4.60053,1629741600,0,6.80388,0.63588,1,0,0
33097,0,3,4.06023,30.4796,-4.50803,1629745200,0,6.8097,0.607852,1,0,0
33098,0,3,4.02904,30.5064,-4.42075,1629748800,0,6.79896,0.564382,1,0,0
33099,0,3,3.99783,30.5333,-4.33032,1629752400,0,6.79232,0.504658,1,0,0
33100,0,3,3.96638,30.5612,-4.23758,1629756000,0,6.79678,0.464293,1,-1,0
33101,0,3,3.93562,30.5889,-4.14636,1629759600,0,6.77837,0.429716,1,-1,0
33102,0,3,3.90505,30.6171,-4.05463,1629763200,0,6.78399,0.360585,1,-1,0
33103,0,3,3.87436,30.6458,-3.96215,1629766800,0,6.78073,0.295493,1,-1,0
33104,0,3,3.84553,30.6733,-3.87306,1629770400,0,6.77949,0.270428,1,-1,2
33105,0,3,3.81606,30.7022,-3.78107,1629774000,0,6.77991,0.251011,1,-1,1
33106,0,3,3.78723,30.7312,-3.69015,1629777600,0,6.77526,0.196628,1,-1,1
33107,0,3,3.75865,30.7604,-3.59889,1629781200,0,6.77187,0.142156,1,-1,0
33108,0,3,3.73002,30.7901,-3.50689,1629784800,0,6.77109,0.128598,1,-1,3
33109,0,3,3.70166,30.82,-3.41476,1629788400,0,6.77617,0.0873492,1,-1,2
33110,0,3,3.674,30.8511,-3.3267,1629792000,0,6.75987,-0.00439348,1,-1,1
33111,0,3,3.64768,30.8798,-3.23297,1629795600,0,6.75436,-0.0771041,1,-1,1
33112,0,3,3.62078,30.9099,-3.14352,1629799200,0,6.74948,-0.133571,1,-1,-1
33113,0,3,3.59369,30.941,-3.05153,1629802800,0,6.74816,-0.16119,1,0,-1
33114,0,3,3.56695,30.9724,-2.95862,1629806400,0,6.74418,-0.211964,2,-1,0
33115,0,3,3.5425,31.0024,-2.87215,1629810000,0,6.73777,-0.280875,1,-1,1
33116,0,3,3.51702,31.0341,-2.78143,1629813600,0,6.74156,-0.314111,1,0,-1
33117,0,3,3.49172,31.0659,-2.6902,1629817200,0,6.73931,-0.335008,1,0,-1
33118,0,3,3.46686,31.0979,-2.59883,1629820800,9,6.74035,-0.411002,1,0,2
33119,0,3,3.44215,31.1304,-2.50738,1629824400,0,6.73912,-0.475707,1,0,0
33120,0,3,3.41793,31.1626,-2.41633,1629828000,0,6.70172,-0.500784,1,2,-1
33121,0,3,3.39384,31.1952,-2.32563,1629831600,0,6.73855,-0.524393,1,2,0
33122,0,3,3.37083,31.2281,-2.23907,1629835200,0,6.74004,-0.587202,1,0,1
33123,0,3,3.34742,31.2612,-2.14676,1629838800,0,6.76974,-0.651976,1,0,1
33124,0,3,3.32456,31.2944,-2.05398,1629842400,0,6.72779,-0.636724,1,0,0
33125,0,3,3.30147,31.3284,-1.96376,1629846000,0,6.72754,-0.703518,1,0,1
33126,0,3,3.27896,31.362,-1.87238,1629849600,0,6.72106,-0.783761,1,0,1
33127,0,3,3.25656,31.3964,-1.78031,1629853200,0,6.71721,-0.810963,1,0,0
33128,0,3,3.23414,31.4312,-1.68697,1629856800,0,6.71911,-0.821953,1,0,0
33129,0,3,3.212,31.4662,-1.59531,1629860400,0,6.69214,-0.862648,1,0,1
33130,0,3,3.19022,31.5011,-1.50329,1629864000,0,6.70106,-0.909143,1,0,1
33131,0,3,3.16879,31.5361,-1.41145,1629867600,0,6.69343,-0.961263,1,0,1
33132,0,3,3.14765,31.571,-1.32071,1629871200,0,6.68843,-0.981135,1,0,1
33133,0,3,3.12661,31.6064,-1.22886,1629874800,0,6.6841,-1.00446,1,0,0
33134,0,3,3.10548,31.6427,-1.13501,1629878400,2,6.67155,-1.0725,1,0,0
33135,0,3,3.08479,31.6785,-1.04246,1629882000,0,6.65786,-1.13138,1,-1,0
33136,0,3,3.0638,31.7149,-0.949071,1629885600,0,6.65273,-1.16236,1,-1,1
33137,0,3,3.04338,31.7508,-0.855505,1629889200,7,6.65452,-1.20383,1,0,-1
33138,0,3,3.02463,31.7852,-0.770765,1629892800,6,6.63373,-1.23275,1,0,0
33139,0,3,3.00463,31.8218,-0.678594,1629896400,10,6.62345,-1.27438,2,-1,-1
33140,0,3,2.98482,31.8584,-0.585676,1629900000,6,6.6212,-1.27678,2,-1,0
33141,0,3,2.96523,31.895,-0.493702,1629903600,0,6.60386,-1.33021,2,0,0
33142,0,3,2.94577,31.9318,-0.401488,1629907200,0,6.5956,-1.38497,2,0,-1
33143,0,3,2.9264,31.9686,-0.309043,1629910800,0,6.58572,-1.43386,2,0,-1
33144,0,3,2.90732,32.0054,-0.217012,1629914400,0,6.57359,-1.474,2,0,-1
33145,0,3,2.88813,32.0427,-0.12305,1629918000,0,6.57076,-1.51195,1,-1,1
33146,0,3,2.86948,32.0793,-0.0331455,1629921600,0,6.56234,-1.52986,1,0,1
33147,0,3,2.85069,32.1164,0.0600316,1629925200,0,6.55474,-1.58079,1,0,1
33148,0,3,2.83177,32.1541,0.153769,1629928800,0,6.54722,-1.5947,1,0,-1
33149,0,3,2.81324,32.1912,0.245583,1629932400,0,6.54394,-1.62129,1,-1,-1
33150,0,3,2.79495,32.2282,0.337518,1629936000,0,6.53322,-1.67261,1,-1,3
33151,0,3,2.77664,32.265,0.428476,1629939600,0,6.52911,-1.68871,1,-1,2
33152,0,3,2.75866,32.3016,0.517789,1629943200,0,6.51768,-1.74049,1,-1,-1
33153,0,3,2.74129,32.3371,0.60623,1629946800,0,6.5171,-1.7517,1,0,-1
33154,0,3,2.72419,32.3725,0.69212,1629950400,0,6.51385,-1.7852,1,-1,-1
33155,0,3,2.70755,32.4067,0.776099,1629954000,0,6.50376,-1.82186,1,-1,4
33156,0,3,2.69153,32.4401,0.858107,1629957600,0,6.49758,-1.82835,1,-1,3
33157,0,3,2.67624,32.472,0.935238,1629961200,0,6.49744,-1.8655,1,-1,2
33158,0,3,2.66098,32.5039,1.01327,1629964800,0,6.49251,-1.89858,1,-1,1
33159,0,3,2.64614,32.5349,1.08955,1629968400,1,6.48742,-1.9262,1,-1,-1
33160,0,3,2.63208,32.5644,1.16162,1629972000,4,6.4826,-1.9482,1,-1,-1
33161,0,3,2.61879,32.5923,1.22997,1629975600,9,6.47989,-1.9661,1,-1,-1
33162,0,3,2.6062,32.6189,1.29425,1629979200,0,6.48097,-1.98033,2,-1,1
33163,0,3,2.59447,32.6437,1.35431,1629982800,0,6.47561,-1.99256,2,-1,-1
33164,0,3,2.58352,32.6668,1.41094,1629986400,0,6.47188,-2.00649,2,0,-1
33165,0,3,2.57273,32.6897,1.46505,1629990000,0,6.47099,-2.01459,2,0,-1
33166,0,3,2.56342,32.7096,1.51356,1629993600,0,6.46902,-2.03661,2,0,-1
33167,0,3,2.55477,32.728,1.5582,1629997200,0,6.4559,-2.03678,1,1,-1
33168,0,3,2.54663,32.7451,1.59969,1630000800,0,6.45943,-2.04106,1,0,3
33169,0,3,2.53921,32.7612,1.63835,1630004400,0,6.43803,-2.03687,1,0,-1
33170,0,3,2.53238,32.7758,1.67374,1630008000,0,6.45807,-2.03992,1,0,1
33171,0,3,2.52588,32.7895,1.70627,1630011600,0,6.46779,-2.03497,1,0,0
33172,0,3,2.51986,32.8021,1.73764,1630015200,0,6.45864,-2.04354,1,0,-1
33173,0,3,2.51479,32.8135,1.7653,1630018800,0,6.46013,-2.04338,1,0,-1
33174,0,3,2.50493,32.8345,1.81532,1630026000,0,6.45841,-2.04479,1,0,-1
33175,0,3,2.49617,32.8534,1.8604,1630033200,0,6.45782,-2.04583,1,0,0
33176,0,3,2.48177,32.8848,1.93524,1630047600,0,6.45389,-2.04237,1,0,0
33177,0,3,2.46796,32.9151,2.00731,1630065600,0,6.45922,-2.04459,1,0,1
33178,0,3,2.4597,32.9333,2.05113,1630080000,0,6.46105,-2.04336,2,0,1
33179,-2,4,-6.30653,-2.4326,4.0799,1377990000,0,3.56321,12.7859,1,1,0
33180,2,4,10.0515,-25.7841,-11.4771,1402585200,0,-10.4221,4.83326,0,-1,-1
33181,2,4,10.5625,-25.8847,-11.4931,1402588800,0,7.96687,-9.11864,-1,-1,0
33182,2,4,11.1263,-25.9986,-11.5061,1402592400,0,-8.09953,-3.70619,-1,-1,0
33183,2,4,11.7244,-26.106,-11.5157,1402596000,0,-9.19632,-8.00026,-1,-1,2
33184,2,4,12.332,-26.1927,-11.5225,1402599600,0,18.2681,-4.55478,-1,-1,0
33185,2,4,12.9332,-26.2459,-11.527,1402603200,0,0.0332318,-12.2143,-1,-1,-1
33186,2,4,13.5389,-26.2592,-11.5301,1402606800,0,0.951651,10.5586,-1,-1,0
33187,2,4,14.1434,-26.2267,-11.5327,1402610400,0,16.359,1.52414,-1,-1,4
33188,2,4,14.7437,-26.1436,-11.536,1402614000,0,-7.76688,-2.33022,-1,-1,0
33189,2,4,15.336,-26.0072,-11.5409,1402617600,0,-1.16272,-8.27448,-1,-1,0
33190,2,4,15.9178,-25.8154,-11.5484,1402621200,0,-8.06442,7.61135,-1,0,-1
33191,2,4,16.4666,-25.569,-11.5597,1402624800,0,-8.87539,14.1075,-1,0,-1
33192,2,4,16.9955,-25.2672,-11.5763,1402628400,0,-2.19661,15.3466,-1,-1,-1
33193,2,4,17.4862,-24.9176,-11.5995,1402632000,0,-7.99836,14.1628,-1,-1,-1
33194,2,4,17.9325,-24.5272,-11.6303,1402635600,0,-0.697378,-8.85496,-1,-1,-1
33195,2,4,18.332,-24.1013,-11.6705,1402639200,0,-7.25913,7.23129,-1,-1,-1
33196,2,4,18.6999,-23.6187,-11.7239,1402642800,0,3.3975,12.3817,-1,-1,-1
33197,2,4,19.0269,-23.0991,-11.7908,1402646400,0,0.263854,-5.1576,-1,0,-1
33198,2,4,19.2922,-22.5839,-11.8694,1402650000,0,11.1529,3.67648,-1,0,-1
33199,2,4,19.5057,-22.0441,-11.9658,1402653600,0,9.63525,-10.2537,-1,0,-1
33200,2,4,19.6724,-21.4664,-12.0849,1402657200,0,-5.2668,-1.5685,-1,0,-1
33201,2,4,19.78,-20.8855,-12.2258,1402660800,0,-12.5645,-3.37225,-1,0,-1
33202,2,4,19.8276,-20.3049,-12.3925,1402664400,0,16.4318,2.76903,-1,0,-1
33203,2,4,19.8178,-19.725,-12.5882,1402668000,0,10.5449,-10.2571,-1,0,-1
33204,2,4,19.7512,-19.1673,-12.8143,1402671600,0,17.5548,8.70336,-1,0,0
33205,2,4,19.6316,-18.6478,-13.0675,1402675200,0,15.6449,14.6479,-1,0,-1
33206,2,4,19.4629,-18.1878,-13.3558,1402678800,0,8.28027,0.0129781,-1,0,-1
33207,2,4,19.2314,-17.7445,-13.7003,1402682400,0,9.13038,-9.06587,-1,0,2
33208,2,4,18.9621,-17.3579,-14.0752,1402686000,0,19.5147,1.20623,-1,0,1
33209,2,4,18.6706,-17.0513,-14.4642,1402689600,0,13.1937,0.570627,-1,-1,0
33210,2,4,18.3485,-16.8119,-14.893,1402693200,0,10.479,-4.41879,-1,-1,0
33211,2,4,18.0013,-16.6306,-15.3515,1402696800,0,-1.19248,18.7132,-1,-1,0
33212,2,4,17.6433,-16.5139,-15.8224,1402700400,0,-3.83591,-4.7782,-1,-1,0
33213,2,4,17.2863,-16.4651,-16.3074,1402704000,0,-4.75568,-0.114559,-1,-1,3
33214,2,4,16.9247,-16.4863,-16.7937,1402707600,0,-2.19283,-12.8927,-1,-1,1
33215,2,4,16.5671,-16.5846,-17.2694,1402711200,0,1.76908,-12.3317,-1,-1,-1
33216,2,4,16.2357,-16.759,-17.7399,1402714800,0,0.334819,2.51462,-1,-1,0
33217,2,4,15.9079,-17.0075,-18.1841,1402718400,0,-11.9822,8.82194,-1,-1,0
33218,1,4,15.5971,-17.335,-18.5916,1402722000,0,11.3485,-3.87386,-1,-1,-1
33219,1,4,15.2969,-17.7248,-18.9448,1402725600,0,1.92732,-10.1665,-1,-1,-1
33220,1,4,15.0131,-18.1611,-19.2354,1402729200,0,17.6377,10.0358,-1,-1,-1
33221,1,4,14.732,-18.6496,-19.4701,1402732800,0,-8.70648,13.3515,-1,-1,-1
33222,1,4,14.4689,-19.1719,-19.6459,1402736400,0,10.3469,17.7092,-1,-1,-1
33223,1,4,14.203,-19.7014,-19.7575,1402740000,0,8.87567,-4.85149,-1,-1,-1
33224,1,4,13.9356,-20.2355,-19.8137,1402743600,0,-9.12674,9.13276,-1,-1,0
33225,1,4,13.6569,-20.7801,-19.8218,1402747200,0,-6.23336,-4.54754,-1,-1,-1
33226,1,4,13.3724,-21.3003,-19.7899,1402750800,0,12.4356,-4.98272,-1,0,-1
33227,1,4,13.0648,-21.8242,-19.7207,1402754400,0,15.4235,0.957615,-1,0,-1
33228,1,4,12.7423,-22.33,-19.6207,1402758000,0,7.08955,-12.5748,-1,0,-1
33229,1,4,12.3987,-22.8292,-19.4948,1402761600,0,17.202,-2.43718,-1,1,-1
33230,1,4,12.0431,-23.31,-19.3522,1402765200,0,-13.2307,7.01313,-1,1,-1
33231,1,4,11.675,-23.7802,-19.196,1402768800,0,-12.372,10.3728,0,0,-1
33232,1,4,11.2968,-24.228,-19.0336,1402772400,0,5.63664,12.9808,-1,0,-1
33233,1,4,10.8984,-24.6653,-18.8643,1402776000,0,3.1318,10.3501,-1,1,-1
33234,1,4,10.4932,-25.0788,-18.6957,1402779600,0,-5.62005,6.5157,-1,0,-1
33235,1,4,10.0821,-25.4684,-18.5296,1402783200,0,-8.84259,-8.31671,-1,0,-1
33236,1,4,9.65267,-25.8496,-18.3599,1402786800,0,-8.10078,6.3624,-1,0,-1
33237,1,4,9.21015,-26.2291,-18.1861,1402790400,0,17.2287,3.69094,-1,0,-1
33238,1,4,8.77714,-26.5748,-18.0203,1402794000,0,-7.09821,13.8152,-1,0,-1
33239,1,4,8.32844,-26.915,-17.8502,1402797600,0,-7.03768,15.215,-1,0,-1
33240,1,4,7.85444,-27.242,-17.6772,1402801200,0,-3.74214,-11.8517,-1,0,-1
33241,1,4,7.36213,-27.5543,-17.5012,1402804800,0,1.07914,4.09176,-1,0,-1
33242,1,4,6.86224,-27.8448,-17.3259,1402808400,0,16.7206,-5.8963,-1,0,-1
33243,1,4,6.36267,-28.1087,-17.1543,1402812000,0,-8.25287,8.15689,-1,0,-1
33244,1,4,5.84938,-28.3571,-16.9807,1402815600,0,12.9844,-9.17254,-1,0,0
33245,1,4,5.34009,-28.5814,-16.8112,1402819200,0,-10.9782,0.584016,-1,1,-1
33246,1,4,4.79592,-28.7936,-16.6376,1402822800,0,-1.72541,-2.28582,-1,1,0
33247,1,4,4.23673,-28.9848,-16.4701,1402826400,0,-11.1257,5.2364,-1,1,-1
33248,1,4,3.69803,-29.1379,-16.3242,1402830000,0,-12.6307,-4.75294,-1,1,0
33249,1,4,3.15166,-29.2594,-16.1966,1402833600,0,18.5474,9.68416,-1,1,0
33250,1,4,2.59854,-29.348,-16.0907,1402837200,0,-5.20161,11.226,-1,1,-1
33251,1,4,2.01734,-29.4038,-16.0081,1402840800,0,8.62688,-0.381835,-1,1,-1
33252,1,4,1.43979,-29.4228,-15.9566,1402844400,0,-7.58312,-7.32749,0,1,0
33253,1,4,0.860983,-29.3991,-15.9441,1402848000,0,-3.83354,-4.35206,0,0,0
33254,1,4,0.275451,-29.3318,-15.9737,1402851600,0,5.70058,16.613,0,0,0
33255,1,4,-0.28261,-29.218,-16.0518,1402855200,0,-7.31983,8.35763,0,0,0
33256,1,4,-0.831398,-29.0497,-16.1863,1402858800,0,8.23947,-3.33566,0,0,0
33257,1,4,-1.35984,-28.8292,-16.3764,1402862400,0,17.5661,11.1396,0,0,-1
33258,1,4,-1.85283,-28.5614,-16.6226,1402866000,0,-5.91632,6.33645,0,0,-1
33259,1,4,-2.29648,-28.2554,-16.9106,1402869600,0,18.424,0.481767,0,0,-1
33260,1,4,-2.68838,-27.9199,-17.2336,1402873200,0,-12.2424,10.0266,0,-1,-1
33261,1,4,-3.02458,-27.5618,-17.5917,1402876800,0,9.41698,0.696578,-1,-1,3
33262,1,4,-3.30634,-27.1861,-17.9779,1402880400,0,-13.0527,8.03396,-1,-1,0
33263,1,4,-3.53272,-26.8072,-18.3898,1402884000,0,15.0246,1.01106,-1,-1,-1
33264,1,4,-3.71767,-26.426,-18.8209,1402887600,0,3.75733,8.76277,-1,-1,-1
33265,1,4,-3.86558,-26.0328,-19.2477,1402891200,0,2.68923,-9.29004,-1,-1,-1
33266,1,4,-3.98965,-25.6243,-19.6771,1402894800,0,2.81109,-12.0299,-1,-1,0
33267,1,4,-4.10347,-25.2039,-20.0833,1402898400,0,-12.4267,6.23423,-1,-1,-1
33268,1,4,-4.22378,-24.7557,-20.469,1402902000,0,9.78412,-6.95203,-1,-1,0
33269,1,4,-4.36423,-24.3032,-20.8272,1402905600,0,5.8723,-6.93104,-1,-1,-1
33270,1,4,-4.53148,-23.8629,-21.1321,1402909200,0,4.97212,5.28898,-1,-1,1
33271,1,4,-4.76291,-23.3828,-21.4189,1402912800,0,8.83297,14.8216,-1,-1,3
33272,1,4,-5.04495,-22.9128,-21.649,1402916400,0,10.4926,12.7931,-1,-1,-1
33273,1,4,-5.36537,-22.4889,-21.7878,1402920000,0,17.297,8.85169,0,-1,1
33274,1,4,-5.74083,-22.0982,-21.8427,1402923600,0,-3.70742,-8.17634,0,-1,-1
33275,1,4,-6.18704,-21.737,-21.8095,1402927200,0,9.03306,14.0534,0,-1,-1
33276,1,4,-6.69001,-21.4177,-21.6885,1402930800,0,-0.107023,-9.58505,0,0,0
33277,1,4,-7.17725,-21.1891,-21.5028,1402934400,0,-10.6748,13.7669,0,-1,-1
33278,1,4,-7.67347,-21.0406,-21.2505,1402938000,0,9.47671,2.10337,0,0,-1
33279,1,4,-8.17282,-20.9672,-20.9384,1402941600,0,-7.7754,-8.70357,-1,0,2
33280,1,4,-8.66363,-20.9654,-20.5751,1402945200,0,1.70076,-10.5919,-1,0,-1
33281,1,4,-9.12698,-21.0267,-20.1756,1402948800,0,6.78271,11.5781,-1,0,-1
33282,1,4,-9.54241,-21.1361,-19.7662,1402952400,0,13.5142,9.04366,-1,0,-1
33283,1,4,-9.91433,-21.2884,-19.3396,1402956000,0,1.65526,3.12848,-1,0,-1
33284,1,4,-10.262,-21.4891,-18.8746,1402959600,0,12.0888,13.4406,-1,0,-1
33285,1,4,-10.5761,-21.719,-18.3992,1402963200,0,6.27381,9.77006,-1,0,-1
33286,1,4,-10.8408,-21.9599,-17.9394,1402966800,0,-7.15715,-5.48828,-1,0,1
33287,1,4,-11.0784,-22.2276,-17.4639,1402970400,0,-5.66724,9.51497,-1,0,-1
33288,1,4,-11.2938,-22.5081,-16.9666,1402974000,0,0.41554,15.2587,-1,0,-1
33289,1,4,-11.4845,-22.798,-16.465,1402977600,0,7.9608,-3.25325,-1,0,-1
33290,1,4,-11.6578,-23.0901,-15.9782,1402981200,0,-9.07712,15.0151,-1,0,-1
33291,1,4,-11.8153,-23.3803,-15.4968,1402984800,0,18.0418,7.79357,-1,0,-1
33292,1,4,-11.9644,-23.6668,-14.9914,1402988400,0,-7.20367,6.85213,-1,0,-1
33293,1,4,-12.1056,-23.9388,-14.4849,1402992000,0,17.6392,7.82591,-1,0,-1
33294,1,4,-12.2468,-24.2143,-14.0138,1402995600,0,15.5458,-9.17035,-1,0,0
33295,1,4,-12.3901,-24.4774,-13.5329,1402999200,0,0.883884,-12.3045,-1,0,0
33296,1,4,-12.538,-24.7276,-13.0478,1403002800,0,13.622,-7.44247,-1,0,-1
33297,1,4,-12.6988,-24.9715,-12.5398,1403006400,0,-1.64806,18.0791,-1,-1,0
33298,1,4,-12.8744,-25.2022,-12.0059,1403010000,0,-7.34265,-1.74614,-1,0,-1
33299,1,4,-13.0501,-25.3998,-11.5155,1403013600,0,11.0395,-5.43351,0,0,-1
33300,1,4,-13.2492,-25.5926,-10.9864,1403017200,0,-7.64984,12.338,0,0,3
33301,1,4,-13.4617,-25.7622,-10.4681,1403020800,0,7.55752,13.0433,0,-1,-1
33302,1,4,-13.6795,-25.9023,-9.95764,1403024400,0,18.3505,8.57715,0,0,3
33303,1,4,-13.9263,-26.0237,-9.41634,1403028000,0,-8.34411,12.517,0,0,1
33304,1,4,-14.1865,-26.1183,-8.87827,1403031600,0,2.59755,10.1554,-1,0,-1
33305,1,4,-14.455,-26.1764,-8.37322,1403035200,0,12.2472,0.512439,-1,-1,0
33306,1,4,-14.7523,-26.1982,-7.8694,1403038800,0,0.997116,9.99343,-1,0,1
33307,1,4,-15.0856,-26.1795,-7.36766,1403042400,0,1.04069,-10.8749,-1,-1,1
33308,1,4,-15.441,-26.1171,-6.88989,1403046000,0,7.67559,18.3916,-1,-1,0
33309,1,4,-15.8155,-26.01,-6.43588,1403049600,0,3.40992,-7.90252,-1,0,-1
33310,1,4,-16.1941,-25.8589,-6.01815,1403053200,0,7.28548,12.784,-1,0,2
33311,1,4,-16.5716,-25.6688,-5.63287,1403056800,0,-3.59713,6.91686,-1,-1,1
33312,1,4,-16.9757,-25.4267,-5.25256,1403060400,0,10.2903,1.11953,-1,-1,-1
33313,1,4,-17.3816,-25.1526,-4.8934,1403064000,0,10.2916,11.6667,-1,-1,-1
