,Beach Name,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp,Measurement_Timestamp_Org,UMAP-0,UMAP-1
126,1.0,0.0,0.0,-0.6388268191599235,0.02802907223949015,0.5577034845034287,1691899200.0,2023-07-28 10:00:00,13.661572,21.94382
127,1.0,0.0,0.0,-0.5624447895396526,-0.09554985223133707,-0.8636311841596694,1691902800.0,2023-07-28 11:00:00,13.833074,21.93886
128,1.0,0.0,0.0,-0.4860627599193815,-0.1573393144667508,-0.47599445634245985,1691906400.0,2023-07-28 12:00:00,14.15471,21.97864
129,1.0,0.0,0.0,-0.3332987006788397,-0.8370233990563012,1.849825910560791,1691910000.0,2023-07-28 13:00:00,14.286097,22.11704
130,1.0,0.0,0.0,-0.18053464143829773,-0.6516550123500602,2.1082503957722647,1691913600.0,2023-07-28 14:00:00,14.5546255,22.29097
131,1.0,0.0,0.0,0.3541395659035989,-0.713444474585474,0.5577034845034287,1691917200.0,2023-07-28 15:00:00,14.78745,22.415573
132,1.0,0.0,0.0,0.5832856547644117,-0.5898655501146465,-0.47599445634245985,1691920800.0,2023-07-28 16:20:00,15.03277,22.56891
133,1.0,0.0,0.0,0.6596676843846828,-0.6516550123500602,-0.08835772852525255,1691924400.0,2023-07-28 17:00:00,15.302573,22.737818
134,1.0,0.0,0.0,0.5832856547644117,-0.4044971634084055,-0.08835772852525255,1691928000.0,2023-07-28 18:00:00,15.480257,22.739468
135,1.0,0.0,0.0,0.8124317436252246,-0.09554985223133707,-0.08835772852525255,1691931600.0,2023-07-28 19:00:00,15.689311,22.780582
136,1.0,0.0,0.0,0.9651958028657667,0.3369763834165586,0.17006675668622132,1691935200.0,2023-07-28 20:00:00,15.976711,22.718512
137,1.0,0.0,0.0,0.7360497140049538,0.3369763834165586,-0.8636311841596694,1691938800.0,2023-07-28 21:00:00,16.116072,22.615412
138,1.0,0.0,0.0,0.7360497140049538,0.7077131568290411,-0.2175699711309883,1691942400.0,2023-07-28 22:00:00,16.127935,22.733582
139,1.0,0.0,0.0,0.506903625144141,0.39876584565197265,-0.9928434267654053,1691946000.0,2023-07-28 23:00:00,16.48559,22.372763
140,1.0,0.0,0.0,0.5832856547644117,0.6459236945936271,-0.9928434267654053,1691949600.0,2023-07-29 00:00:00,16.567799,22.44916
141,1.0,0.0,0.0,0.506903625144141,0.5841342323582136,-0.9928434267654053,1691953200.0,2023-07-29 01:00:00,16.685057,22.292803
142,1.0,0.0,0.0,0.7360497140049538,0.4605553078873861,-0.9928434267654053,1691956800.0,2023-07-29 02:00:00,16.607405,22.415672
143,1.0,0.0,0.0,0.7360497140049538,0.21339745894573167,0.17006675668622132,1691978400.0,2023-07-29 03:00:00,-6.2620873,15.680057
144,1.0,0.0,0.0,0.7360497140049538,-0.033760389995923325,0.04085451408048553,1691982000.0,2023-07-29 04:00:00,-6.221239,15.624779
145,1.0,0.0,0.0,0.8888137732454957,0.08981853447490416,0.5577034845034287,1691985600.0,2023-07-29 05:00:00,-6.0677047,15.547233
146,1.0,0.0,0.0,0.9651958028657667,0.02802907223949015,0.8161279697149024,1691989200.0,2023-07-29 06:00:00,-6.02117,15.75505
147,1.0,0.0,0.0,0.7360497140049538,-0.2191287767021643,0.5577034845034287,1691992800.0,2023-07-29 07:00:00,-5.7617435,15.770204
148,1.0,0.0,0.0,0.6596676843846828,-0.1573393144667508,0.04085451408048553,1691996400.0,2023-07-29 08:00:00,-5.5235085,15.798348
149,1.0,0.0,0.0,0.506903625144141,-0.2191287767021643,-0.3467822137367241,1692000000.0,2023-07-29 09:00:00,-5.239559,15.866722
150,1.0,0.0,0.0,0.2777575362833281,-0.5898655501146465,-0.08835772852525255,1692003600.0,2023-07-29 10:00:00,-4.994084,15.884761
151,1.0,0.0,0.0,0.2777575362833281,-0.2191287767021643,0.8161279697149024,1692007200.0,2023-07-29 11:00:00,-4.7107387,16.05008
152,1.0,0.0,0.0,0.2777575362833281,-0.28091823893757806,1.5914014253493194,1692010800.0,2023-07-29 12:00:00,-4.3653812,16.18386
153,1.0,0.0,0.0,0.20137550666305706,-0.033760389995923325,-0.2175699711309883,1692014400.0,2023-07-29 13:00:00,-4.01746,16.30216
154,1.0,0.0,0.0,0.12499347704278604,-0.033760389995923325,1.20376469753211,1692018000.0,2023-07-29 14:00:00,-3.816913,16.405977
155,1.0,0.0,0.0,0.048611447422515226,-0.09554985223133707,0.8161279697149024,1692021600.0,2023-07-29 15:00:00,-3.7150683,16.545513
156,1.0,0.0,0.0,-0.027770582197755796,-0.1573393144667508,1.332976940137848,1692025200.0,2023-07-29 16:00:00,-3.4071038,16.68937
157,1.0,0.0,0.0,2.110926247169831,-0.4662866256438193,-1.3804801545826149,1692039600.0,2023-07-29 17:00:00,-2.499625,17.08902
158,1.0,0.0,0.0,4.707915254259043,0.5841342323582136,-1.3804801545826149,1692043200.0,2023-07-29 18:00:00,-2.2177856,17.242678
159,1.0,0.0,0.0,4.784297283879314,1.325607779183178,-1.3804801545826149,1692046800.0,2023-07-29 19:00:00,-2.1673603,17.230034
160,1.0,0.0,0.0,4.707915254259043,1.3873972414185916,-0.9928434267654053,1692050400.0,2023-07-29 20:00:00,-1.9658729,17.094925
161,1.0,0.0,0.0,2.5692184248914565,1.4491867036540054,0.42849124189769283,1692064800.0,2023-07-29 21:00:00,-1.4374602,16.887194
162,1.0,0.0,0.0,1.6526340694482051,1.3873972414185916,0.42849124189769283,1692068400.0,2023-07-29 22:00:00,-1.198631,16.752209
163,1.0,0.0,0.0,3.562184809954979,1.325607779183178,-0.08835772852525255,1692072000.0,2023-07-30 00:00:00,-1.1810621,16.660067
164,1.0,0.0,0.0,3.9440949580563345,1.3873972414185916,0.42849124189769283,1692075600.0,2023-07-30 01:00:00,-0.95291847,16.621992
165,1.0,0.0,0.0,3.333038721094166,1.6345550903602464,-0.2175699711309883,1692086400.0,2023-07-30 02:00:00,-0.41487375,16.215742
166,1.0,0.0,0.0,4.326005106157688,1.9435024015373148,0.5577034845034287,1692090000.0,2023-07-30 03:00:00,-0.190444,16.003115
167,1.0,0.0,0.0,3.9440949580563345,2.005291863772728,0.42849124189769283,1692093600.0,2023-07-30 04:00:00,-0.07925443,16.006912
168,1.0,0.0,0.0,4.249623076537417,1.9435024015373148,0.6869157271091667,1692097200.0,2023-07-30 05:00:00,-0.02876289,15.916446
169,1.0,0.0,0.0,3.63856683957525,1.3873972414185916,0.6869157271091667,1692100800.0,2023-07-30 06:00:00,0.33647516,15.783921
170,1.0,0.0,0.0,3.9440949580563345,1.325607779183178,1.20376469753211,1692104400.0,2023-07-30 07:00:00,0.4743316,15.721626
171,1.0,0.0,0.0,3.1038926322333538,1.5727656281248323,0.5577034845034287,1692108000.0,2023-07-30 08:00:00,0.83650017,15.682617
172,1.0,0.0,0.0,2.8747465433725408,1.3873972414185916,0.5577034845034287,1692111600.0,2023-07-30 09:00:00,1.0504447,15.589359
173,1.0,0.0,0.0,2.340072336030644,1.4491867036540054,0.8161279697149024,1692115200.0,2023-07-30 10:00:00,1.1937395,15.595141
174,1.0,0.0,0.0,1.9581621879292892,1.510976165889419,-0.6052066989481957,1692118800.0,2023-07-30 11:00:00,1.358353,15.643039
