,Unnamed: 0,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,UMAP-0,UMAP-1,UMAP-2
35649,35649,4.0,1434610800.0,-1.0,-0.0,-1.0,-1.0,-1.0,7.018627,7.5043883,8.761033
29623,29623,3.0,1559257200.0,-1.0,-0.0,-0.0,3.0,0.0,9.67526,-2.5214384,1.7116537
11467,11467,2.0,1403164800.0,-1.0,-0.0,2.0,-1.0,-0.0,4.719714,0.09133693,7.504712
37627,37627,5.0,1404248400.0,-1.0,-0.0,-1.0,-1.0,-0.0,-1.5950671,-2.1924505,1.9901749
7011,7011,1.0,1437948000.0,1.0,-0.0,-1.0,-1.0,-0.0,4.1490197,13.885089,12.815931
7446,7446,1.0,1439643600.0,1.0,-0.0,-0.0,-1.0,2.0,4.837105,11.826608,12.717322
22399,22399,3.0,1464958800.0,-1.0,-0.0,-1.0,-1.0,1.0,3.8222628,-0.00026901375,7.7950897
32209,32209,3.0,1594213200.0,2.0,-0.0,-1.0,-1.0,0.0,1.7601773,3.6721609,7.164361
6981,6981,1.0,1437832800.0,1.0,-0.0,-0.0,-1.0,-0.0,-0.17210174,1.9951856,3.7815008
34322,34322,4.0,1406847600.0,-0.0,-0.0,-1.0,3.0,0.0,3.9931207,2.5067189,-8.356976
17632,17632,2.0,1471752000.0,-0.0,-0.0,1.0,1.0,0.0,-1.1576322,-2.7286785,5.949796
25451,25451,3.0,1497499200.0,-1.0,-0.0,0.0,-1.0,-1.0,1.2244959,-0.054654304,13.509127
26650,26650,3.0,1501977600.0,1.0,-0.0,0.0,-1.0,-0.0,5.321775,2.4709685,-4.047769
11875,11875,2.0,1404662400.0,-1.0,-0.0,-0.0,-1.0,-1.0,7.448157,2.8839803,14.007872
5452,5452,1.0,1409011200.0,1.0,-0.0,-1.0,-1.0,-1.0,7.0474067,8.722448,14.291758
2588,2588,0.0,1438488000.0,1.0,-0.0,-1.0,0.0,-1.0,8.976688,0.5258598,12.882427
32504,32504,3.0,1624773600.0,-1.0,-0.0,-1.0,-1.0,0.0,-0.120952465,0.6652464,5.5535097
15238,15238,2.0,1440097200.0,-2.0,-0.0,-0.0,1.0,1.0,-3.2361903,-0.63221574,-0.8677834
17952,17952,2.0,1472929200.0,1.0,-0.0,1.0,-1.0,-1.0,4.2309165,12.679487,1.7656494
29169,29169,3.0,1534269600.0,2.0,-0.0,-0.0,-1.0,-0.0,3.6163526,6.5437026,0.38310006
2528,2528,0.0,1438106400.0,2.0,-0.0,0.0,-1.0,-1.0,14.387648,5.0352674,-1.5023764
860,860,0.0,1405850400.0,0.0,-0.0,-1.0,0.0,0.0,9.598833,-1.1352472,11.623629
36826,36826,4.0,1440298800.0,-2.0,1.0,0.0,-1.0,-0.0,4.4739456,-3.630346,7.8174086
21051,21051,3.0,1437181200.0,0.0,-0.0,-0.0,-1.0,-1.0,10.656889,-4.365414,6.4034934
3004,3004,0.0,1440356400.0,-2.0,-0.0,-1.0,-1.0,1.0,10.947893,10.3293085,4.1777887
16006,16006,2.0,1465484400.0,-1.0,-0.0,-1.0,0.0,0.0,12.85193,3.8030407,7.381901
1776,1776,0.0,1434952800.0,-1.0,-0.0,-1.0,0.0,-1.0,-0.7218349,7.0848927,-0.93620014
19311,19311,3.0,1406160000.0,-2.0,0.0,2.0,0.0,0.0,12.523882,11.8788395,5.6574173
33731,33731,4.0,1404608400.0,-1.0,-0.0,-1.0,2.0,-0.0,-0.42181405,8.518025,2.0640817
38045,38045,5.0,1405987200.0,-0.0,-0.0,-1.0,-1.0,0.0,0.1284389,-6.3671117,5.0976357
8111,8111,1.0,1442210400.0,-0.0,-0.0,-1.0,1.0,-0.0,8.120444,6.857168,4.38134
16336,16336,2.0,1466733600.0,0.0,-0.0,2.0,0.0,-1.0,0.56135976,11.935088,3.4339743
11833,11833,2.0,1404511200.0,0.0,-0.0,-0.0,-1.0,-1.0,6.879409,10.763616,14.785304
27517,27517,3.0,1528102800.0,1.0,-0.0,-2.0,3.0,2.0,7.357692,10.361744,9.20811
28564,28564,3.0,1531998000.0,1.0,-0.0,-0.0,0.0,-0.0,4.252882,8.935588,8.921482
6957,6957,1.0,1437746400.0,1.0,-0.0,-1.0,0.0,0.0,-6.2242637,2.4977407,3.8894348
23339,23339,3.0,1468904400.0,0.0,-0.0,-1.0,3.0,-0.0,-0.01602694,12.300465,4.478535
16192,16192,2.0,1466204400.0,-0.0,-0.0,1.0,-1.0,-0.0,1.1398549,5.6991425,-0.93087053
38752,38752,5.0,1436418000.0,-1.0,0.0,2.0,-1.0,-0.0,-4.343969,10.2703495,5.9126825
11352,11352,2.0,1402750800.0,-1.0,-0.0,-0.0,1.0,0.0,2.9936461,4.9224653,1.1634463
20165,20165,3.0,1409446800.0,1.0,0.0,-1.0,1.0,-3.0,8.664669,12.406283,5.7687545
34907,34907,4.0,1409036400.0,1.0,-0.0,-1.0,1.0,-1.0,3.9889007,10.834593,-2.8773003
28875,28875,3.0,1533160800.0,1.0,-0.0,-0.0,-1.0,1.0,5.9034476,9.187299,2.8138733
21731,21731,3.0,1439931600.0,1.0,-0.0,-1.0,-1.0,-0.0,-5.0508647,10.018527,8.018422
36489,36489,4.0,1438992000.0,0.0,-0.0,1.0,-1.0,1.0,2.7784698,9.477743,14.386704
19621,19621,3.0,1407294000.0,1.0,-0.0,0.0,0.0,-0.0,0.83657736,3.0109706,15.389543
6463,6463,1.0,1435914000.0,-0.0,-0.0,-0.0,0.0,2.0,-3.8437219,2.101887,4.5888085
25156,25156,3.0,1496412000.0,-1.0,-0.0,0.0,-1.0,-0.0,0.65314496,-1.4749284,8.2586975
16747,16747,2.0,1468508400.0,-1.0,-0.0,-0.0,1.0,1.0,3.468533,2.3178852,8.430345
15924,15924,2.0,1465178400.0,-2.0,-0.0,1.0,0.0,0.0,7.7838593,7.287482,3.67977
38606,38606,5.0,1435860000.0,-0.0,-0.0,3.0,0.0,-0.0,12.585977,6.615051,1.2446327
844,844,0.0,1405789200.0,1.0,-0.0,0.0,0.0,0.0,3.5198267,2.8422964,-5.0685644
24685,24685,3.0,1474095600.0,0.0,-0.0,-1.0,1.0,-1.0,8.142904,3.2993157,5.6874204
33406,33406,4.0,1403406000.0,-1.0,-0.0,0.0,-1.0,1.0,-3.0509312,-3.069791,10.136051
30909,30909,3.0,1564016400.0,1.0,-0.0,-1.0,0.0,2.0,1.6578739,10.233233,-0.21464795
28000,28000,3.0,1529910000.0,-0.0,-0.0,1.0,-1.0,-1.0,11.070938,6.320331,9.0245495
1472,1472,0.0,1433563200.0,-2.0,0.0,2.0,1.0,-0.0,12.8719225,9.617506,6.5976872
29572,29572,3.0,1559073600.0,-2.0,-0.0,1.0,1.0,0.0,8.159095,-2.2078452,2.7378488
10797,10797,1.0,1473840000.0,1.0,-0.0,3.0,0.0,-1.0,3.943256,5.052676,11.2165785
4673,4673,1.0,1406113200.0,-1.0,0.0,1.0,2.0,1.0,12.293033,12.903698,7.9273643
20294,20294,3.0,1434308400.0,-0.0,-0.0,-1.0,-1.0,1.0,5.3436093,5.6225142,-6.2440968
35282,35282,4.0,1433239200.0,-3.0,2.0,1.0,-1.0,-0.0,2.851314,4.154664,-3.2780576
24117,24117,3.0,1471906800.0,0.0,-0.0,-1.0,-1.0,-2.0,1.560675,8.3234415,-2.4047892
3764,3764,1.0,1402686000.0,0.0,-0.0,-0.0,-1.0,-0.0,13.118393,-2.1657465,7.6192613
4192,4192,1.0,1404255600.0,-0.0,-0.0,-1.0,-1.0,-1.0,8.825545,11.321736,-4.25528
35363,35363,4.0,1433563200.0,-2.0,1.0,2.0,1.0,-0.0,12.890216,9.713062,6.4621954
38201,38201,5.0,1434254400.0,-1.0,-0.0,-0.0,-1.0,2.0,-6.428454,0.05233904,4.2029557
5504,5504,1.0,1432040400.0,-2.0,-0.0,-0.0,-1.0,1.0,10.159698,14.530448,1.2865783
27567,27567,3.0,1528290000.0,-1.0,-0.0,0.0,0.0,1.0,6.813412,6.7746043,10.185922
16144,16144,2.0,1466031600.0,-0.0,-0.0,-1.0,3.0,-0.0,9.8933935,5.809704,6.6724277
30243,30243,3.0,1561536000.0,-1.0,-0.0,-1.0,0.0,-0.0,10.673398,-0.6618635,2.934307
35630,35630,4.0,1434542400.0,-1.0,-0.0,1.0,0.0,-1.0,0.1734435,9.281244,-0.70875573
36731,36731,4.0,1439877600.0,-1.0,1.0,-0.0,-1.0,0.0,0.44792998,11.882004,-0.24153683
33432,33432,4.0,1403499600.0,-1.0,-0.0,-1.0,-1.0,1.0,9.974576,5.5253806,4.704464
6887,6887,1.0,1437494400.0,1.0,-0.0,-0.0,0.0,0.0,0.73642564,-1.6946094,-4.088337
12644,12644,2.0,1407556800.0,1.0,0.0,2.0,0.0,-0.0,12.084745,1.7075005,8.642574
8263,8263,1.0,1442797200.0,0.0,0.0,1.0,-1.0,-1.0,14.614854,4.7828484,3.16731
5094,5094,1.0,1407650400.0,1.0,-0.0,-0.0,-1.0,-0.0,9.300757,-2.6541374,12.13194
4235,4235,1.0,1404410400.0,0.0,-0.0,-1.0,0.0,-1.0,6.8279467,7.167883,7.896159
36005,36005,4.0,1436011200.0,0.0,-0.0,-0.0,0.0,0.0,2.297221,-5.61253,1.988755
19321,19321,3.0,1406203200.0,-1.0,0.0,1.0,0.0,0.0,-3.6285803,-0.38818377,8.454799
4862,4862,1.0,1406800800.0,0.0,-0.0,-1.0,-1.0,0.0,9.713209,7.595605,15.649595
18327,18327,3.0,1402473600.0,-1.0,0.0,1.0,0.0,1.0,8.098656,2.0530376,-3.3911796
17158,17158,2.0,1470002400.0,1.0,-0.0,1.0,-1.0,-1.0,4.6218333,11.094122,10.488294
25461,25461,3.0,1497535200.0,0.0,-0.0,0.0,-1.0,-1.0,2.0482202,-0.42029038,13.813759
31695,31695,3.0,1566856800.0,1.0,-0.0,-1.0,1.0,1.0,1.2278882,8.997889,1.5787121
25628,25628,3.0,1498208400.0,-0.0,-0.0,0.0,-1.0,1.0,4.473338,9.314598,4.7840056
30759,30759,3.0,1563400800.0,1.0,-0.0,0.0,-1.0,-0.0,7.9359255,-2.0418222,4.2968774
25917,25917,3.0,1499266800.0,0.0,-0.0,0.0,-1.0,-0.0,6.084218,5.2178845,5.94799
33718,33718,4.0,1404561600.0,-1.0,-0.0,-0.0,-1.0,-0.0,3.984567,-5.6317115,4.23383
31276,31276,3.0,1565341200.0,1.0,0.0,0.0,0.0,-0.0,-1.2280391,8.104243,0.6709215
13460,13460,2.0,1433217600.0,-3.0,2.0,1.0,0.0,-0.0,11.91163,4.809593,12.482186
29037,29037,3.0,1533772800.0,1.0,-0.0,-0.0,0.0,0.0,5.9184036,8.102011,4.7388244
39639,39639,5.0,1441746000.0,-1.0,-0.0,-0.0,1.0,1.0,13.808172,0.91787654,11.710743
4200,4200,1.0,1404284400.0,-0.0,-0.0,-1.0,-1.0,-1.0,15.784832,7.8154926,0.12356748
33114,33114,3.0,1629806400.0,2.0,-0.0,-1.0,0.0,0.0,3.282646,4.1654954,2.8109622
11042,11042,2.0,1401627600.0,-1.0,-0.0,-0.0,-1.0,1.0,6.833718,9.804179,-0.050255965
34241,34241,4.0,1406556000.0,-0.0,1.0,3.0,3.0,0.0,5.2846336,2.1072276,6.7275248
7361,7361,1.0,1439337600.0,1.0,-0.0,0.0,1.0,-1.0,9.07355,5.7586894,16.097399
5431,5431,1.0,1408932000.0,1.0,-0.0,-1.0,-1.0,-1.0,6.154311,1.1465564,-4.657195
12077,12077,2.0,1405465200.0,-1.0,-0.0,2.0,1.0,1.0,-3.1615276,12.650027,7.581484
27629,27629,3.0,1528513200.0,-1.0,-0.0,0.0,-1.0,1.0,9.847426,8.887126,12.143508
10682,10682,1.0,1473418800.0,1.0,-0.0,0.0,-1.0,-1.0,0.58940464,0.32360452,3.3067806
11104,11104,2.0,1401854400.0,-1.0,-0.0,-1.0,0.0,1.0,7.7906384,10.769921,6.3686714
21570,21570,3.0,1439323200.0,1.0,-0.0,0.0,1.0,0.0,3.817469,3.658294,16.29958
11530,11530,2.0,1403398800.0,-1.0,-0.0,-1.0,1.0,-0.0,-5.500506,10.97985,7.954356
19725,19725,3.0,1407668400.0,1.0,2.0,0.0,0.0,-1.0,9.434664,15.161314,5.119976
36420,36420,4.0,1438725600.0,1.0,-0.0,1.0,-1.0,2.0,15.814276,5.697809,7.360273
3646,3646,1.0,1402261200.0,-0.0,-0.0,1.0,0.0,0.0,6.96249,-3.7912488,4.073587
30015,30015,3.0,1560711600.0,-1.0,-0.0,1.0,0.0,1.0,8.797489,2.621913,1.6542807
15762,15762,2.0,1464541200.0,-2.0,-0.0,-0.0,-1.0,1.0,4.834342,1.5492659,8.47436
14612,14612,2.0,1437656400.0,1.0,-0.0,-1.0,1.0,-0.0,-0.6099891,-5.6168942,7.627762
31970,31970,3.0,1567854000.0,-1.0,0.0,1.0,1.0,-1.0,1.0169547,9.729597,3.5724514
18169,18169,2.0,1473724800.0,0.0,-0.0,-1.0,3.0,-2.0,4.198859,6.550238,-2.6262615
15570,15570,2.0,1441450800.0,-0.0,-0.0,-0.0,-1.0,0.0,-5.8109217,4.6769667,7.1323943
4971,4971,1.0,1407196800.0,1.0,-0.0,-1.0,-1.0,-0.0,-4.209676,6.485846,10.312994
11659,11659,2.0,1403874000.0,-0.0,-0.0,-0.0,0.0,-0.0,-5.299596,4.6523814,3.4232416
8506,8506,1.0,1464912000.0,-1.0,-0.0,-1.0,-1.0,1.0,-1.8598236,4.98313,0.85072994
35250,35250,4.0,1433124000.0,-3.0,4.0,2.0,1.0,-0.0,14.167479,4.186933,6.108407
1730,1730,0.0,1434697200.0,-1.0,-0.0,2.0,1.0,-1.0,4.896199,2.6364205,13.276282
29726,29726,3.0,1559656800.0,-1.0,-0.0,-0.0,-1.0,-0.0,9.40695,3.2448204,2.0927718
26773,26773,3.0,1502434800.0,1.0,-0.0,0.0,-1.0,-0.0,2.1973724,3.3404112,-1.3784225
20847,20847,3.0,1436439600.0,-1.0,0.0,0.0,0.0,-0.0,7.8347764,14.207975,5.067172
30089,30089,3.0,1560978000.0,-1.0,-0.0,1.0,0.0,0.0,9.605845,1.1869309,4.184322
25025,25025,3.0,1495940400.0,-2.0,-0.0,0.0,-1.0,0.0,-2.0048225,0.6011446,11.37697
28410,28410,3.0,1531418400.0,1.0,-0.0,-0.0,-1.0,0.0,4.774005,5.537161,11.833675
4314,4314,1.0,1404694800.0,-0.0,-0.0,-1.0,-1.0,-1.0,4.326304,-8.093378,1.581015
10995,10995,2.0,1401458400.0,-1.0,-0.0,1.0,-1.0,1.0,5.8898478,10.911694,2.6422055
3207,3207,0.0,1441321200.0,-0.0,-0.0,0.0,0.0,-0.0,2.3447835,14.283647,5.8085103
20610,20610,3.0,1435514400.0,-0.0,-0.0,-1.0,0.0,0.0,5.2552614,2.619096,3.4046085
25513,25513,3.0,1497736800.0,-1.0,-0.0,0.0,-1.0,-2.0,3.5135593,1.5762707,11.565115
39336,39336,5.0,1440543600.0,-1.0,-0.0,2.0,1.0,-1.0,14.13391,8.122395,6.468563
22260,22260,3.0,1464422400.0,-2.0,-0.0,-1.0,-1.0,1.0,6.782451,3.3073175,11.288816
14111,14111,2.0,1435741200.0,-1.0,-0.0,2.0,1.0,1.0,-4.2795897,4.030709,8.32035
29512,29512,3.0,1558857600.0,-1.0,-0.0,-1.0,0.0,1.0,7.1767673,3.7779105,3.6167772
6515,6515,1.0,1436108400.0,1.0,-0.0,-0.0,-1.0,1.0,0.55144,10.691607,9.333189
17590,17590,2.0,1471572000.0,1.0,-0.0,-1.0,1.0,0.0,8.549477,3.3107703,4.907825
26216,26216,3.0,1500372000.0,1.0,-0.0,0.0,-1.0,-1.0,0.35376847,5.551722,3.7703826
34629,34629,4.0,1407970800.0,1.0,0.0,1.0,-1.0,-0.0,-1.307089,-4.1267643,-2.5062735
6796,6796,1.0,1437127200.0,0.0,-0.0,-1.0,-1.0,0.0,2.320278,15.965544,9.196951
17048,17048,2.0,1469602800.0,-0.0,-0.0,-1.0,2.0,-0.0,13.270867,5.157149,6.272797
4500,4500,1.0,1405447200.0,-0.0,-0.0,-0.0,1.0,1.0,2.0791728,7.149707,-6.7110305
33853,33853,4.0,1405119600.0,-1.0,-0.0,-0.0,3.0,2.0,-6.7660365,9.047507,5.220673
26115,26115,3.0,1499990400.0,0.0,-0.0,0.0,-1.0,-1.0,2.0462468,4.839114,7.098591
2955,2955,0.0,1440054000.0,-2.0,-0.0,-1.0,3.0,1.0,4.303602,4.4892416,9.523744
14434,14434,2.0,1436976000.0,-0.0,0.0,2.0,2.0,0.0,10.219121,0.95746416,11.839547
4106,4106,1.0,1403935200.0,0.0,-0.0,-1.0,-1.0,-1.0,3.7723114,-6.423701,8.2634535
28149,28149,3.0,1530468000.0,-0.0,-0.0,0.0,-1.0,1.0,7.3412757,4.8205423,9.403733
18707,18707,3.0,1403859600.0,-0.0,-0.0,-1.0,-1.0,-0.0,0.8542751,11.496917,10.362785
12954,12954,2.0,1408741200.0,1.0,-0.0,-1.0,-1.0,-1.0,5.9828606,11.465436,12.899288
31842,31842,3.0,1567389600.0,-0.0,-0.0,-1.0,1.0,-0.0,3.8426766,5.610772,0.24586917
21231,21231,3.0,1437890400.0,1.0,-0.0,-1.0,-1.0,1.0,1.6275138,-3.0927591,11.715632
11275,11275,2.0,1402473600.0,-1.0,1.0,3.0,1.0,0.0,8.093177,2.077579,-3.3473058
20803,20803,3.0,1436281200.0,-0.0,0.0,1.0,0.0,-0.0,11.000069,15.063745,5.9504156
23486,23486,3.0,1469584800.0,2.0,-0.0,-2.0,1.0,-1.0,4.87716,10.268626,7.383684
38859,38859,5.0,1436806800.0,-0.0,-0.0,-1.0,0.0,-1.0,1.1628135,14.056086,9.7200985
7368,7368,1.0,1439362800.0,1.0,-0.0,0.0,0.0,-1.0,14.688882,2.5611396,10.3149
6850,6850,1.0,1437332400.0,1.0,-0.0,0.0,-1.0,0.0,3.3473494,7.989516,16.36015
38294,38294,5.0,1434618000.0,-1.0,-0.0,-1.0,-1.0,1.0,-6.3294616,5.7772155,7.809735
14628,14628,2.0,1437714000.0,0.0,-0.0,-1.0,3.0,-0.0,12.847256,-4.1040416,2.813274
16160,16160,2.0,1466089200.0,-0.0,-0.0,3.0,-1.0,-0.0,8.067512,2.4679794,-2.2665482
1983,1983,0.0,1435867200.0,-0.0,-0.0,2.0,0.0,1.0,-0.803185,1.9309709,-4.255204
5692,5692,1.0,1432854000.0,-0.0,-0.0,-0.0,-1.0,0.0,1.6660018,2.5971098,-1.037138
36458,36458,4.0,1438880400.0,2.0,-0.0,1.0,-1.0,1.0,-3.3231463,5.60631,1.8288847
8330,8330,1.0,1443038400.0,1.0,-0.0,0.0,-1.0,-1.0,13.910769,5.1337366,3.4008434
11077,11077,2.0,1401753600.0,-1.0,-0.0,-1.0,3.0,1.0,6.729366,12.046442,4.9890876
26520,26520,3.0,1501498800.0,1.0,-0.0,0.0,-1.0,0.0,4.524148,-1.466486,-0.6754316
21774,21774,3.0,1440093600.0,-0.0,-0.0,-1.0,0.0,-0.0,14.86769,-0.4541101,-0.12894852
31569,31569,3.0,1566403200.0,2.0,-0.0,-1.0,-1.0,1.0,2.5392992,8.174369,1.593566
12486,12486,2.0,1406984400.0,0.0,-0.0,-0.0,-1.0,0.0,-0.03252493,3.3771846,-1.2956553
19647,19647,3.0,1407387600.0,1.0,-0.0,-1.0,-1.0,-1.0,4.8239555,11.281925,-3.056415
11233,11233,2.0,1402322400.0,-1.0,1.0,2.0,-1.0,0.0,0.6619826,1.2121029,-5.3101625
3439,3439,1.0,1401508800.0,-1.0,-0.0,-0.0,0.0,1.0,5.59607,12.709226,1.7779716
22570,22570,3.0,1465642800.0,-0.0,-0.0,-0.0,-1.0,0.0,5.3396873,-0.5350746,8.376883
26950,26950,3.0,1503079200.0,2.0,-0.0,0.0,-1.0,3.0,4.6644053,2.161803,-2.9993696
2638,2638,0.0,1438718400.0,1.0,-0.0,-1.0,1.0,-1.0,3.415403,5.079528,12.379187
29208,29208,3.0,1534410000.0,2.0,-0.0,-1.0,0.0,-0.0,4.001243,12.132461,2.682251
8222,8222,1.0,1442635200.0,0.0,-0.0,-1.0,1.0,-1.0,6.5433626,9.255241,-3.3132136
38035,38035,5.0,1405951200.0,0.0,-0.0,-1.0,-1.0,0.0,0.41519582,3.7877107,4.359157
35491,35491,4.0,1434038400.0,-1.0,-0.0,1.0,-1.0,-1.0,-5.199255,-0.88091433,3.5752563
37596,37596,5.0,1404100800.0,-1.0,-0.0,-1.0,1.0,-1.0,2.4934099,0.10372464,10.110586
23915,23915,3.0,1471150800.0,1.0,-0.0,-0.0,0.0,-0.0,4.780085,-0.88477516,4.342193
20673,20673,3.0,1435744800.0,-0.0,-0.0,0.0,1.0,-0.0,-4.6429024,1.8761307,0.6885962
17286,17286,2.0,1470466800.0,1.0,-0.0,1.0,0.0,1.0,8.220645,1.1849965,6.216574
23208,23208,3.0,1468425600.0,1.0,-0.0,0.0,-1.0,1.0,1.1215308,-0.5732025,7.1674047
28461,28461,3.0,1531602000.0,1.0,-0.0,-0.0,-1.0,-0.0,4.616702,8.902278,10.231071
14432,14432,2.0,1436968800.0,-0.0,0.0,3.0,1.0,0.0,1.2472945,9.493064,-6.3086967
37724,37724,5.0,1404640800.0,-1.0,-0.0,-1.0,-1.0,-1.0,14.3012705,8.95038,7.233346
23472,23472,3.0,1469534400.0,1.0,-0.0,-2.0,-2.0,-1.0,1.3244274,12.892238,3.255354
17916,17916,2.0,1472799600.0,0.0,1.0,3.0,1.0,-1.0,11.572086,3.049032,11.314755
21728,21728,3.0,1439920800.0,1.0,-0.0,-0.0,-1.0,-0.0,2.4936838,13.822849,8.1418295
20172,20172,3.0,1409472000.0,1.0,0.0,-1.0,1.0,-3.0,8.854865,12.099644,6.192679
23584,23584,3.0,1469948400.0,1.0,-0.0,0.0,0.0,1.0,6.2738066,11.1395035,8.618101
16954,16954,2.0,1469257200.0,0.0,-0.0,-1.0,1.0,-0.0,-2.7917116,2.410126,4.9505706
870,870,0.0,1405886400.0,1.0,-0.0,0.0,1.0,0.0,-2.6605535,7.0680385,6.10646
9586,9586,1.0,1469113200.0,-0.0,-0.0,2.0,-1.0,-0.0,9.576052,5.934801,-3.110222
31363,31363,3.0,1565654400.0,1.0,-0.0,-1.0,3.0,-1.0,2.4115565,6.4648285,2.155503
16183,16183,2.0,1466172000.0,-0.0,-0.0,2.0,1.0,-0.0,9.506561,-2.8603373,3.999796
12855,12855,2.0,1408338000.0,0.0,0.0,2.0,0.0,-0.0,2.0844023,4.6655297,1.4294124
607,607,0.0,1404853200.0,-1.0,-0.0,-0.0,1.0,2.0,2.7925906,3.5616403,14.222337
6213,6213,1.0,1434783600.0,-1.0,-0.0,-0.0,0.0,-1.0,0.25035712,5.1630993,-2.715507
787,787,0.0,1405544400.0,0.0,-0.0,1.0,0.0,1.0,6.852891,0.110685654,3.6256306
17219,17219,2.0,1470225600.0,1.0,-0.0,-1.0,-1.0,-2.0,1.6776768,0.80285734,7.8402534
15671,15671,2.0,1441818000.0,0.0,-0.0,2.0,1.0,-0.0,-6.491274,6.398257,4.5560937
4761,4761,1.0,1406437200.0,-0.0,-0.0,-1.0,1.0,0.0,-0.9554479,-1.4465324,6.5645533
3287,3287,0.0,1441638000.0,-1.0,-0.0,-1.0,0.0,-0.0,13.929049,4.4493227,4.5566287
31476,31476,3.0,1566061200.0,1.0,-0.0,-0.0,-1.0,-1.0,3.3992398,9.642095,1.2794694
12357,12357,2.0,1406516400.0,-0.0,1.0,5.0,2.0,0.0,0.6888132,-1.3506243,-1.8845605
5237,5237,1.0,1408183200.0,1.0,-0.0,-1.0,1.0,-1.0,8.104307,-5.3780775,8.207943
34876,34876,4.0,1408924800.0,1.0,-0.0,0.0,-1.0,-1.0,12.902716,13.926196,1.6733285
15761,15761,2.0,1464537600.0,-2.0,-0.0,-0.0,1.0,1.0,5.031825,1.5971171,8.287982
10319,10319,1.0,1472079600.0,-0.0,-0.0,-0.0,-1.0,0.0,2.5039067,5.2828836,-5.26179
1971,1971,0.0,1435759200.0,-0.0,-0.0,2.0,1.0,1.0,3.5066688,-2.9530258,0.96731746
19520,19520,3.0,1406919600.0,0.0,-0.0,-0.0,-1.0,-0.0,13.953788,1.3734779,12.185377
9640,9640,1.0,1469311200.0,1.0,-0.0,2.0,0.0,-0.0,3.5064793,4.6057,4.6726885
9003,9003,1.0,1466780400.0,1.0,-0.0,-0.0,0.0,-1.0,6.7081895,-2.4720845,1.3133225
31934,31934,3.0,1567724400.0,-1.0,-0.0,0.0,-1.0,-1.0,2.0314946,11.128505,5.239487
9102,9102,1.0,1467154800.0,1.0,0.0,2.0,2.0,-1.0,10.543023,6.0932074,2.2909918
39722,39722,5.0,1442066400.0,-0.0,0.0,5.0,1.0,1.0,6.833564,4.8285327,2.7780442
15784,15784,2.0,1464620400.0,-1.0,-0.0,-0.0,1.0,1.0,4.778531,2.739218,11.774715
2809,2809,0.0,1439452800.0,1.0,-0.0,-1.0,0.0,-2.0,7.2144675,4.9563317,-2.8773375
2830,2830,0.0,1439528400.0,1.0,-0.0,-1.0,3.0,2.0,7.465151,12.776479,-2.3160212
2494,2494,0.0,1437969600.0,1.0,-0.0,0.0,-1.0,-0.0,9.817311,8.239115,6.034618
23199,23199,3.0,1468321200.0,1.0,-0.0,0.0,-1.0,1.0,3.92814,0.11484493,-2.4909582
32406,32406,3.0,1624417200.0,0.0,-0.0,-1.0,-1.0,2.0,5.4669075,0.89653236,9.46831
21907,21907,3.0,1440655200.0,-2.0,-0.0,-1.0,1.0,-1.0,13.438495,-1.1477107,0.6372132
32039,32039,3.0,1568102400.0,-0.0,-0.0,0.0,-1.0,-1.0,1.3087486,6.0816727,2.1804008
26770,26770,3.0,1502424000.0,1.0,-0.0,0.0,-1.0,-0.0,2.6465237,3.4018703,-1.5996312
28912,28912,3.0,1533297600.0,2.0,-0.0,-0.0,1.0,1.0,4.9989166,6.3988776,2.2749584
29334,29334,3.0,1534888800.0,1.0,0.0,2.0,2.0,-1.0,8.313099,9.24607,1.4390824
18880,18880,3.0,1404493200.0,0.0,-0.0,0.0,-1.0,-1.0,14.649285,2.2725089,3.8713
31535,31535,3.0,1566280800.0,1.0,-0.0,-1.0,-1.0,2.0,0.1816117,7.321833,-0.0024263945
37632,37632,5.0,1404270000.0,-1.0,-0.0,-1.0,1.0,-0.0,1.5650744,-4.2289443,5.3376775
2592,2592,0.0,1438502400.0,1.0,-0.0,-1.0,-1.0,-1.0,-0.52893645,1.8226417,14.827791
905,905,0.0,1406012400.0,-1.0,-0.0,-1.0,2.0,0.0,5.7872415,-0.18314594,15.597546
6555,6555,1.0,1436252400.0,0.0,-0.0,1.0,1.0,1.0,-1.8041191,13.242585,6.848666
14988,14988,2.0,1439179200.0,0.0,-0.0,-1.0,0.0,-1.0,11.367951,-2.4242845,0.79738593
13416,13416,2.0,1433059200.0,-3.0,3.0,5.0,1.0,0.0,10.252128,11.148785,6.005962
39962,39962,5.0,1443189600.0,0.0,0.0,3.0,0.0,-0.0,12.411547,8.677722,5.1499395
4622,4622,1.0,1405929600.0,1.0,-0.0,-1.0,2.0,1.0,-1.2881726,-4.047564,0.1960856
36252,36252,4.0,1437591600.0,1.0,-0.0,-1.0,1.0,-0.0,5.477872,4.2768025,16.521105
31847,31847,3.0,1567407600.0,-0.0,-0.0,-1.0,2.0,-0.0,3.489543,4.9480543,0.3288721
22469,22469,3.0,1465232400.0,-1.0,-0.0,0.0,-1.0,0.0,3.000355,0.07010344,6.510563
32249,32249,3.0,1621872000.0,-2.0,2.0,1.0,1.0,2.0,7.6833878,5.7328954,7.798136
